"true_lambda","true_eta0","r0_seed","replicate","seed","fit_type","selected_lambda","raw_eta0_hat","eta0_used","eta0_multiplier","raw_log_eta0_error","used_log_eta0_error","log_lambda_error","eta0_boundary","lambda_boundary","lower_bound","elbo_gain_over_matching_oracle","selected_L","coverage","power","all_causal_covered","mean_causal_pip","minimum_causal_pip","converged","iterations","fit_seconds","causal","raw_selected_L","raw_coverage","raw_power","raw_all_causal_covered","raw_mean_causal_pip","raw_minimum_causal_pip","fallback_used","ser_credible_set_size","ser_fit_seconds"
0.01,972,4,3,100074,"joint_lambda_2x_eta0",0.01,1174.49288212376,2348.98576424752,2,0.189235939274282,0.882383119834228,0,"interior","upper",2433.36953917022,0,2,1,1,TRUE,0.599377571389484,0.286723421244921,TRUE,43,0.371999999999844,"9, 377",2,1,1,TRUE,0.599377571389484,0.286723421244921,FALSE,4,0.00300000000000011
0.01,972,4,3,100074,"joint_lambda_profiled_eta0",0.01,1174.49288212376,1174.49288212376,1,0.189235939274282,0.189235939274282,0,"interior","upper",2433.94561350921,0,2,1,1,TRUE,0.590701371724862,0.28708714756534,TRUE,65,0.304999999999836,"9, 377",2,1,1,TRUE,0.590701371724862,0.28708714756534,FALSE,4,0.00300000000000011
0.01,972,4,3,100074,"oracle_lambda_2x_eta0",0.01,1174.49288212376,2348.98576424752,2,0.189235939274282,0.882383119834228,0,"interior","upper",2433.36953917022,0,2,1,1,TRUE,0.599377571389484,0.286723421244921,TRUE,43,0.371999999999844,"9, 377",2,1,1,TRUE,0.599377571389484,0.286723421244921,FALSE,4,0.00300000000000011
0.01,972,4,3,100074,"oracle_lambda_profiled_eta0",0.01,1174.49288212376,1174.49288212376,1,0.189235939274282,0.189235939274282,0,"interior","upper",2433.94561350921,0,2,1,1,TRUE,0.590701371724862,0.28708714756534,TRUE,65,0.304999999999836,"9, 377",2,1,1,TRUE,0.590701371724862,0.28708714756534,FALSE,4,0.00300000000000011
0.01,972,4,4,100075,"joint_lambda_2x_eta0",0.01,623.443943955469,1246.88788791094,2,-0.444096948826401,0.249050231733545,0,"interior","upper",2409.2980166264,0,1,1,0.5,FALSE,0.499999999999738,0,TRUE,40,0.109000000000151,"15, 263",1,1,0.5,FALSE,0.569308788811669,0.138617577626538,TRUE,1,0.00400000000000134
0.01,972,4,4,100075,"joint_lambda_profiled_eta0",0.008,414.814315615003,414.814315615003,1,-0.851524816610423,-0.851524816610423,-0.223143551314211,"interior","interior",2410.79878226773,0.100586064610525,1,1,0.5,FALSE,0.499999999999738,0,TRUE,25,0.0879999999999654,"15, 263",1,1,0.5,FALSE,0.526313043273435,0.0526260870378704,TRUE,1,0.00400000000000134
0.01,972,4,4,100075,"oracle_lambda_2x_eta0",0.01,623.443943955469,1246.88788791094,2,-0.444096948826401,0.249050231733545,0,"interior","upper",2409.2980166264,0,1,1,0.5,FALSE,0.499999999999738,0,TRUE,40,0.109000000000151,"15, 263",1,1,0.5,FALSE,0.569308788811669,0.138617577626538,TRUE,1,0.00400000000000134
0.01,972,4,4,100075,"oracle_lambda_profiled_eta0",0.01,623.443943955469,623.443943955469,1,-0.444096948826401,-0.444096948826401,0,"interior","upper",2410.69819620312,0,1,1,0.5,FALSE,0.499999999999738,0,TRUE,18,0.0630000000001019,"15, 263",1,1,0.5,FALSE,0.542957412590059,0.0859148252381562,TRUE,1,0.00400000000000134
0.01,972,4,5,100076,"joint_lambda_2x_eta0",0.01,759.181531202235,1518.36306240447,2,-0.247114884117316,0.446032296442629,0,"interior","upper",2408.51605086302,0,2,1,1,TRUE,0.999999678528613,0.999999357057226,TRUE,40,0.353999999999814,"118, 328",2,1,1,TRUE,0.999999678528613,0.999999357057226,FALSE,1,0.00300000000000011
0.01,972,4,5,100076,"joint_lambda_profiled_eta0",0.01,759.181531202235,759.181531202235,1,-0.247114884117316,-0.247114884117316,0,"interior","upper",2409.97657623908,0,2,1,1,TRUE,0.9999986033629,0.999997206725802,TRUE,67,0.305999999999813,"118, 328",2,1,1,TRUE,0.9999986033629,0.999997206725802,FALSE,1,0.00300000000000011
0.01,972,4,5,100076,"oracle_lambda_2x_eta0",0.01,759.181531202235,1518.36306240447,2,-0.247114884117316,0.446032296442629,0,"interior","upper",2408.51605086302,0,2,1,1,TRUE,0.999999678528613,0.999999357057226,TRUE,40,0.353999999999814,"118, 328",2,1,1,TRUE,0.999999678528613,0.999999357057226,FALSE,1,0.00300000000000011
0.01,972,4,5,100076,"oracle_lambda_profiled_eta0",0.01,759.181531202235,759.181531202235,1,-0.247114884117316,-0.247114884117316,0,"interior","upper",2409.97657623908,0,2,1,1,TRUE,0.9999986033629,0.999997206725802,TRUE,67,0.305999999999813,"118, 328",2,1,1,TRUE,0.9999986033629,0.999997206725802,FALSE,1,0.00300000000000011
0.01,2115,4,1,100077,"joint_lambda_2x_eta0",0.01,7267.19530578756,14534.3906115751,2,1.23431561448552,1.92746279504547,0,"interior","upper",2471.98997715955,0,1,1,0.5,FALSE,0.499999999999985,0,TRUE,50,0.791000000000167,"15, 227",1,1,0.5,FALSE,0.860532020645572,0.721064041291152,TRUE,1,0.00300000000000011
0.01,2115,4,1,100077,"joint_lambda_profiled_eta0",0.01,7267.19530578756,7267.19530578756,1,1.23431561448552,1.23431561448552,0,"interior","upper",2472.00596188682,0,1,1,0.5,FALSE,0.499999999999985,0,TRUE,56,0.706000000000131,"15, 227",1,1,0.5,FALSE,0.854786288149646,0.709572576299302,TRUE,1,0.00300000000000011
0.01,2115,4,1,100077,"oracle_lambda_2x_eta0",0.01,7267.19530578756,14534.3906115751,2,1.23431561448552,1.92746279504547,0,"interior","upper",2471.98997715955,0,1,1,0.5,FALSE,0.499999999999985,0,TRUE,50,0.791000000000167,"15, 227",1,1,0.5,FALSE,0.860532020645572,0.721064041291152,TRUE,1,0.00300000000000011
0.01,2115,4,1,100077,"oracle_lambda_profiled_eta0",0.01,7267.19530578756,7267.19530578756,1,1.23431561448552,1.23431561448552,0,"interior","upper",2472.00596188682,0,1,1,0.5,FALSE,0.499999999999985,0,TRUE,56,0.706000000000131,"15, 227",1,1,0.5,FALSE,0.854786288149646,0.709572576299302,TRUE,1,0.00300000000000011
0.01,2115,4,2,100078,"joint_lambda_2x_eta0",0.01,8657.66307708568,17315.3261541714,2,1.40939002112883,2.10253720168878,0,"interior","upper",2472.7935034882,0,1,1,0.5,FALSE,0.436283035526076,0,TRUE,49,0.764999999999873,"423, 488",1,1,0.5,FALSE,0.70708460975829,0.548594527762706,TRUE,2,0.00300000000000011
0.01,2115,4,2,100078,"joint_lambda_profiled_eta0",0.01,8657.66307708568,8657.66307708568,1,1.40939002112883,1.40939002112883,0,"interior","upper",2472.8079763076,0,1,1,0.5,FALSE,0.436283035526076,0,TRUE,56,0.676999999999907,"423, 488",1,1,0.5,FALSE,0.702952004016345,0.542508548976821,TRUE,2,0.00300000000000011
0.01,2115,4,2,100078,"oracle_lambda_2x_eta0",0.01,8657.66307708568,17315.3261541714,2,1.40939002112883,2.10253720168878,0,"interior","upper",2472.7935034882,0,1,1,0.5,FALSE,0.436283035526076,0,TRUE,49,0.764999999999873,"423, 488",1,1,0.5,FALSE,0.70708460975829,0.548594527762706,TRUE,2,0.00300000000000011
0.01,2115,4,2,100078,"oracle_lambda_profiled_eta0",0.01,8657.66307708568,8657.66307708568,1,1.40939002112883,1.40939002112883,0,"interior","upper",2472.8079763076,0,1,1,0.5,FALSE,0.436283035526076,0,TRUE,56,0.676999999999907,"423, 488",1,1,0.5,FALSE,0.702952004016345,0.542508548976821,TRUE,2,0.00300000000000011
0.01,2115,4,3,100079,"joint_lambda_2x_eta0",0.01,3393.58431462844,6787.16862925687,2,0.472831870274461,1.16597905083441,0,"interior","upper",2463.17093963306,0,2,1,1,TRUE,0.794049273921356,0.588098547842713,TRUE,78,0.891999999999825,"25, 400",2,1,1,TRUE,0.794049273921356,0.588098547842713,FALSE,1,0.00400000000000134
0.01,2115,4,3,100079,"joint_lambda_profiled_eta0",0.01,3393.58431462844,3393.58431462844,1,0.472831870274461,0.472831870274461,0,"interior","upper",2463.25138342314,0,2,1,1,TRUE,0.79297977264454,0.585959545289081,TRUE,76,0.763999999999896,"25, 400",2,1,1,TRUE,0.79297977264454,0.585959545289081,FALSE,1,0.00400000000000134
0.01,2115,4,3,100079,"oracle_lambda_2x_eta0",0.01,3393.58431462844,6787.16862925687,2,0.472831870274461,1.16597905083441,0,"interior","upper",2463.17093963306,0,2,1,1,TRUE,0.794049273921356,0.588098547842713,TRUE,78,0.891999999999825,"25, 400",2,1,1,TRUE,0.794049273921356,0.588098547842713,FALSE,1,0.00400000000000134
0.01,2115,4,3,100079,"oracle_lambda_profiled_eta0",0.01,3393.58431462844,3393.58431462844,1,0.472831870274461,0.472831870274461,0,"interior","upper",2463.25138342314,0,2,1,1,TRUE,0.79297977264454,0.585959545289081,TRUE,76,0.763999999999896,"25, 400",2,1,1,TRUE,0.79297977264454,0.585959545289081,FALSE,1,0.00400000000000134
0.01,2115,4,4,100080,"joint_lambda_2x_eta0",0.01,4572.61671342449,9145.23342684898,2,0.77103081353805,1.464177994098,0,"interior","upper",2463.91517033499,0,2,1,1,TRUE,0.999969528657096,0.999939057314195,TRUE,11,0.0839999999998327,"21, 49",2,1,1,TRUE,0.999969528657096,0.999939057314195,FALSE,1,0.0069999999999979
0.01,2115,4,4,100080,"joint_lambda_profiled_eta0",0.01,4572.61671342449,4572.61671342449,1,0.77103081353805,0.77103081353805,0,"interior","upper",2463.96704686768,0,2,1,1,TRUE,0.999959289447945,0.999918578895893,TRUE,9,0.0639999999998508,"21, 49",2,1,1,TRUE,0.999959289447945,0.999918578895893,FALSE,1,0.0069999999999979
0.01,2115,4,4,100080,"oracle_lambda_2x_eta0",0.01,4572.61671342449,9145.23342684898,2,0.77103081353805,1.464177994098,0,"interior","upper",2463.91517033499,0,2,1,1,TRUE,0.999969528657096,0.999939057314195,TRUE,11,0.0839999999998327,"21, 49",2,1,1,TRUE,0.999969528657096,0.999939057314195,FALSE,1,0.0069999999999979
0.01,2115,4,4,100080,"oracle_lambda_profiled_eta0",0.01,4572.61671342449,4572.61671342449,1,0.77103081353805,0.77103081353805,0,"interior","upper",2463.96704686768,0,2,1,1,TRUE,0.999959289447945,0.999918578895893,TRUE,9,0.0639999999998508,"21, 49",2,1,1,TRUE,0.999959289447945,0.999918578895893,FALSE,1,0.0069999999999979
0.01,2115,4,5,100081,"joint_lambda_2x_eta0",0.01,1739.13505116034,3478.27010232068,2,-0.195666919899782,0.497480260660162,0,"interior","upper",2444.21018290432,0,2,1,1,TRUE,0.915142234927923,0.83028446986337,TRUE,56,0.335000000000036,"68, 173",2,1,1,TRUE,0.915142234927923,0.83028446986337,FALSE,2,0.00300000000000011
0.01,2115,4,5,100081,"joint_lambda_profiled_eta0",0.008,886.405150531084,886.405150531084,1,-0.869635964887043,-0.869635964887043,-0.223143551314211,"interior","interior",2445.05763433672,0.424367412945685,2,1,1,TRUE,0.887687228572568,0.775374457391289,TRUE,68,0.309999999999945,"68, 173",2,1,1,TRUE,0.887687228572568,0.775374457391289,FALSE,2,0.00300000000000011
0.01,2115,4,5,100081,"oracle_lambda_2x_eta0",0.01,1739.13505116034,3478.27010232068,2,-0.195666919899782,0.497480260660162,0,"interior","upper",2444.21018290432,0,2,1,1,TRUE,0.915142234927923,0.83028446986337,TRUE,56,0.335000000000036,"68, 173",2,1,1,TRUE,0.915142234927923,0.83028446986337,FALSE,2,0.00300000000000011
0.01,2115,4,5,100081,"oracle_lambda_profiled_eta0",0.01,1739.13505116034,1739.13505116034,1,-0.195666919899782,-0.195666919899782,0,"interior","upper",2444.63326692377,0,2,1,1,TRUE,0.90553352991984,0.811067059868278,TRUE,60,0.25,"68, 173",2,1,1,TRUE,0.90553352991984,0.811067059868278,FALSE,2,0.00300000000000011
0.01,4599,4,1,100082,"joint_lambda_2x_eta0",0.01,1638.61168670262,3277.22337340523,2,-1.03198953773106,-0.338842357171117,0,"interior","upper",2451.53620009832,0,2,1,1,TRUE,0.837032879514974,0.674747730909398,TRUE,73,0.47400000000016,"4, 144",2,1,1,TRUE,0.837032879514974,0.674747730909398,FALSE,3,0.00400000000000134
0.01,4599,4,1,100082,"joint_lambda_profiled_eta0",0.01,1638.61168670262,1638.61168670262,1,-1.03198953773106,-1.03198953773106,0,"interior","upper",2451.79982443275,0,2,1,1,TRUE,0.829277700649368,0.659518945681685,TRUE,79,0.361000000000104,"4, 144",2,1,1,TRUE,0.829277700649368,0.659518945681685,FALSE,3,0.00400000000000134
0.01,4599,4,1,100082,"oracle_lambda_2x_eta0",0.01,1638.61168670262,3277.22337340523,2,-1.03198953773106,-0.338842357171117,0,"interior","upper",2451.53620009832,0,2,1,1,TRUE,0.837032879514974,0.674747730909398,TRUE,73,0.47400000000016,"4, 144",2,1,1,TRUE,0.837032879514974,0.674747730909398,FALSE,3,0.00400000000000134
0.01,4599,4,1,100082,"oracle_lambda_profiled_eta0",0.01,1638.61168670262,1638.61168670262,1,-1.03198953773106,-1.03198953773106,0,"interior","upper",2451.79982443275,0,2,1,1,TRUE,0.829277700649368,0.659518945681685,TRUE,79,0.361000000000104,"4, 144",2,1,1,TRUE,0.829277700649368,0.659518945681685,FALSE,3,0.00400000000000134
0.01,4599,4,2,100083,"joint_lambda_2x_eta0",0.01,2461.90910164486,4923.81820328973,2,-0.624901782011279,0.0682453985486653,0,"interior","upper",2452.43111888911,0,2,1,1,TRUE,0.798099879297878,0.598190245876852,TRUE,69,0.733000000000175,"250, 325",2,1,1,TRUE,0.798099879297878,0.598190245876852,FALSE,2,0.00399999999999778
0.01,4599,4,2,100083,"joint_lambda_profiled_eta0",0.01,2461.90910164486,2461.90910164486,1,-0.624901782011279,-0.624901782011279,0,"interior","upper",2452.69249513915,0,2,1,1,TRUE,0.793163218225357,0.589245288557861,TRUE,74,0.621000000000095,"250, 325",2,1,1,TRUE,0.793163218225357,0.589245288557861,FALSE,2,0.00399999999999778
0.01,4599,4,2,100083,"oracle_lambda_2x_eta0",0.01,2461.90910164486,4923.81820328973,2,-0.624901782011279,0.0682453985486653,0,"interior","upper",2452.43111888911,0,2,1,1,TRUE,0.798099879297878,0.598190245876852,TRUE,69,0.733000000000175,"250, 325",2,1,1,TRUE,0.798099879297878,0.598190245876852,FALSE,2,0.00399999999999778
0.01,4599,4,2,100083,"oracle_lambda_profiled_eta0",0.01,2461.90910164486,2461.90910164486,1,-0.624901782011279,-0.624901782011279,0,"interior","upper",2452.69249513915,0,2,1,1,TRUE,0.793163218225357,0.589245288557861,TRUE,74,0.621000000000095,"250, 325",2,1,1,TRUE,0.793163218225357,0.589245288557861,FALSE,2,0.00399999999999778
0.01,4599,4,3,100084,"joint_lambda_2x_eta0",0.01,3033.86923861379,6067.73847722757,2,-0.416000107237286,0.277147073322659,0,"interior","upper",2458.54465458107,0,2,1,1,TRUE,0.969245399103178,0.941476520128484,TRUE,41,0.624000000000024,"98, 123",2,1,1,TRUE,0.969245399103178,0.941476520128484,FALSE,2,0.00300000000000011
0.01,4599,4,3,100084,"joint_lambda_profiled_eta0",0.01,3033.86923861379,3033.86923861379,1,-0.416000107237286,-0.416000107237286,0,"interior","upper",2458.68606033954,0,2,1,1,TRUE,0.966257246077866,0.93632113345585,TRUE,52,0.550999999999931,"98, 123",2,1,1,TRUE,0.966257246077866,0.93632113345585,FALSE,2,0.00300000000000011
0.01,4599,4,3,100084,"oracle_lambda_2x_eta0",0.01,3033.86923861379,6067.73847722757,2,-0.416000107237286,0.277147073322659,0,"interior","upper",2458.54465458107,0,2,1,1,TRUE,0.969245399103178,0.941476520128484,TRUE,41,0.624000000000024,"98, 123",2,1,1,TRUE,0.969245399103178,0.941476520128484,FALSE,2,0.00300000000000011
0.01,4599,4,3,100084,"oracle_lambda_profiled_eta0",0.01,3033.86923861379,3033.86923861379,1,-0.416000107237286,-0.416000107237286,0,"interior","upper",2458.68606033954,0,2,1,1,TRUE,0.966257246077866,0.93632113345585,TRUE,52,0.550999999999931,"98, 123",2,1,1,TRUE,0.966257246077866,0.93632113345585,FALSE,2,0.00300000000000011
0.01,4599,4,4,100085,"joint_lambda_2x_eta0",0.01,20000,20000,2,1.4698933849962,1.4698933849962,0,"upper","upper",2479.54398197315,0,2,1,1,TRUE,0.231447165245391,0.0592298528506376,TRUE,38,0.978000000000065,"111, 480",2,1,1,TRUE,0.231447165245391,0.0592298528506376,FALSE,3,0.00300000000000011
0.01,4599,4,4,100085,"joint_lambda_profiled_eta0",0.01,20000,20000,1,1.4698933849962,1.4698933849962,0,"upper","upper",2479.54406851244,0,2,1,1,TRUE,0.231447995787473,0.0592298366969102,TRUE,38,0.902000000000044,"111, 480",2,1,1,TRUE,0.231447995787473,0.0592298366969102,FALSE,3,0.00300000000000011
0.01,4599,4,4,100085,"oracle_lambda_2x_eta0",0.01,20000,20000,2,1.4698933849962,1.4698933849962,0,"upper","upper",2479.54398197315,0,2,1,1,TRUE,0.231447165245391,0.0592298528506376,TRUE,38,0.978000000000065,"111, 480",2,1,1,TRUE,0.231447165245391,0.0592298528506376,FALSE,3,0.00300000000000011
0.01,4599,4,4,100085,"oracle_lambda_profiled_eta0",0.01,20000,20000,1,1.4698933849962,1.4698933849962,0,"upper","upper",2479.54406851244,0,2,1,1,TRUE,0.231447995787473,0.0592298366969102,TRUE,38,0.902000000000044,"111, 480",2,1,1,TRUE,0.231447995787473,0.0592298366969102,FALSE,3,0.00300000000000011
0.01,4599,4,5,100086,"joint_lambda_2x_eta0",0.01,5767.5779683519,11535.1559367038,2,0.226413340986509,0.919560521546455,0,"interior","upper",2467.17054483562,0,2,1,1,TRUE,0.77925688594081,0.564096588916474,TRUE,40,0.523000000000138,"23, 145",2,1,1,TRUE,0.77925688594081,0.564096588916474,FALSE,2,0.00300000000000011
0.01,4599,4,5,100086,"joint_lambda_profiled_eta0",0.01,5767.5779683519,5767.5779683519,1,0.226413340986509,0.226413340986509,0,"interior","upper",2467.21258600137,0,2,1,1,TRUE,0.777854511085977,0.561829037891377,TRUE,41,0.456000000000131,"23, 145",2,1,1,TRUE,0.777854511085977,0.561829037891377,FALSE,2,0.00300000000000011
0.01,4599,4,5,100086,"oracle_lambda_2x_eta0",0.01,5767.5779683519,11535.1559367038,2,0.226413340986509,0.919560521546455,0,"interior","upper",2467.17054483562,0,2,1,1,TRUE,0.77925688594081,0.564096588916474,TRUE,40,0.523000000000138,"23, 145",2,1,1,TRUE,0.77925688594081,0.564096588916474,FALSE,2,0.00300000000000011
0.01,4599,4,5,100086,"oracle_lambda_profiled_eta0",0.01,5767.5779683519,5767.5779683519,1,0.226413340986509,0.226413340986509,0,"interior","upper",2467.21258600137,0,2,1,1,TRUE,0.777854511085977,0.561829037891377,TRUE,41,0.456000000000131,"23, 145",2,1,1,TRUE,0.777854511085977,0.561829037891377,FALSE,2,0.00300000000000011
0.01,10000,4,1,100087,"joint_lambda_2x_eta0",0.01,1075.0429772759,2150.0859545518,2,-2.23022445335225,-1.53707727279231,0,"interior","upper",2422.23145820002,0,2,1,1,TRUE,0.998822133677054,0.997644267354107,TRUE,57,0.380000000000109,"237, 405",2,1,1,TRUE,0.998822133677054,0.997644267354107,FALSE,1,0.00300000000000011
0.01,10000,4,1,100087,"joint_lambda_profiled_eta0",0.01,1075.0429772759,1075.0429772759,1,-2.23022445335225,-2.23022445335225,0,"interior","upper",2423.26850317952,0,2,1,1,TRUE,0.997692091036685,0.99538418207337,TRUE,67,0.316000000000031,"237, 405",2,1,1,TRUE,0.997692091036685,0.99538418207337,FALSE,1,0.00300000000000011
0.01,10000,4,1,100087,"oracle_lambda_2x_eta0",0.01,1075.0429772759,2150.0859545518,2,-2.23022445335225,-1.53707727279231,0,"interior","upper",2422.23145820002,0,2,1,1,TRUE,0.998822133677054,0.997644267354107,TRUE,57,0.380000000000109,"237, 405",2,1,1,TRUE,0.998822133677054,0.997644267354107,FALSE,1,0.00300000000000011
0.01,10000,4,1,100087,"oracle_lambda_profiled_eta0",0.01,1075.0429772759,1075.0429772759,1,-2.23022445335225,-2.23022445335225,0,"interior","upper",2423.26850317952,0,2,1,1,TRUE,0.997692091036685,0.99538418207337,TRUE,67,0.316000000000031,"237, 405",2,1,1,TRUE,0.997692091036685,0.99538418207337,FALSE,1,0.00300000000000011
0.01,10000,4,2,100088,"joint_lambda_2x_eta0",0.01,4128.0347049124,8256.06940982481,2,-0.884783657652353,-0.191636477092407,0,"interior","upper",2461.62024257526,0,2,1,1,TRUE,0.811930597885066,0.626510574102672,TRUE,53,0.669000000000324,"128, 465",2,1,1,TRUE,0.811930597885066,0.626510574102672,FALSE,1,0.00399999999999778
0.01,10000,4,2,100088,"joint_lambda_profiled_eta0",0.01,4128.0347049124,4128.0347049124,1,-0.884783657652353,-0.884783657652353,0,"interior","upper",2461.72475933784,0,2,1,1,TRUE,0.807822752172113,0.618761689521446,TRUE,54,0.580000000000155,"128, 465",2,1,1,TRUE,0.807822752172113,0.618761689521446,FALSE,1,0.00399999999999778
0.01,10000,4,2,100088,"oracle_lambda_2x_eta0",0.01,4128.0347049124,8256.06940982481,2,-0.884783657652353,-0.191636477092407,0,"interior","upper",2461.62024257526,0,2,1,1,TRUE,0.811930597885066,0.626510574102672,TRUE,53,0.669000000000324,"128, 465",2,1,1,TRUE,0.811930597885066,0.626510574102672,FALSE,1,0.00399999999999778
0.01,10000,4,2,100088,"oracle_lambda_profiled_eta0",0.01,4128.0347049124,4128.0347049124,1,-0.884783657652353,-0.884783657652353,0,"interior","upper",2461.72475933784,0,2,1,1,TRUE,0.807822752172113,0.618761689521446,TRUE,54,0.580000000000155,"128, 465",2,1,1,TRUE,0.807822752172113,0.618761689521446,FALSE,1,0.00399999999999778
0.01,10000,4,3,100089,"joint_lambda_2x_eta0",0.01,8679.74434185433,17359.4886837087,2,-0.141593018458975,0.55155416210097,0,"interior","upper",2470.31864060049,0,2,1,1,TRUE,0.924455646224337,0.857079613157812,TRUE,27,0.625999999999976,"32, 336",2,1,1,TRUE,0.924455646224337,0.857079613157812,FALSE,1,0.00300000000000011
0.01,10000,4,3,100089,"joint_lambda_profiled_eta0",0.01,8679.74434185433,8679.74434185433,1,-0.141593018458975,-0.141593018458975,0,"interior","upper",2470.33425487597,0,2,1,1,TRUE,0.92272131951208,0.854040393814287,TRUE,24,0.575000000000045,"32, 336",2,1,1,TRUE,0.92272131951208,0.854040393814287,FALSE,1,0.00300000000000011
0.01,10000,4,3,100089,"oracle_lambda_2x_eta0",0.01,8679.74434185433,17359.4886837087,2,-0.141593018458975,0.55155416210097,0,"interior","upper",2470.31864060049,0,2,1,1,TRUE,0.924455646224337,0.857079613157812,TRUE,27,0.625999999999976,"32, 336",2,1,1,TRUE,0.924455646224337,0.857079613157812,FALSE,1,0.00300000000000011
0.01,10000,4,3,100089,"oracle_lambda_profiled_eta0",0.01,8679.74434185433,8679.74434185433,1,-0.141593018458975,-0.141593018458975,0,"interior","upper",2470.33425487597,0,2,1,1,TRUE,0.92272131951208,0.854040393814287,TRUE,24,0.575000000000045,"32, 336",2,1,1,TRUE,0.92272131951208,0.854040393814287,FALSE,1,0.00300000000000011
0.01,10000,4,4,100090,"joint_lambda_2x_eta0",0.01,5968.66314829503,11937.3262965901,2,-0.516062118924001,0.177085061635944,0,"interior","upper",2466.22336060802,0,2,1,1,TRUE,0.999998978879854,0.999997958951695,TRUE,70,1.05500000000006,"33, 422",2,1,1,TRUE,0.999998978879854,0.999997958951695,FALSE,1,0.00400000000000134
0.01,10000,4,4,100090,"joint_lambda_profiled_eta0",0.01,5968.66314829503,5968.66314829503,1,-0.516062118924001,-0.516062118924001,0,"interior","upper",2466.26761931111,0,2,1,1,TRUE,0.99999870144387,0.999997404535175,TRUE,69,0.910000000000082,"33, 422",2,1,1,TRUE,0.99999870144387,0.999997404535175,FALSE,1,0.00400000000000134
0.01,10000,4,4,100090,"oracle_lambda_2x_eta0",0.01,5968.66314829503,11937.3262965901,2,-0.516062118924001,0.177085061635944,0,"interior","upper",2466.22336060802,0,2,1,1,TRUE,0.999998978879854,0.999997958951695,TRUE,70,1.05500000000006,"33, 422",2,1,1,TRUE,0.999998978879854,0.999997958951695,FALSE,1,0.00400000000000134
0.01,10000,4,4,100090,"oracle_lambda_profiled_eta0",0.01,5968.66314829503,5968.66314829503,1,-0.516062118924001,-0.516062118924001,0,"interior","upper",2466.26761931111,0,2,1,1,TRUE,0.99999870144387,0.999997404535175,TRUE,69,0.910000000000082,"33, 422",2,1,1,TRUE,0.99999870144387,0.999997404535175,FALSE,1,0.00400000000000134
0.01,10000,4,5,100091,"joint_lambda_2x_eta0",0.008,1556.72467210205,3113.4493442041,2,-1.86000104808326,-1.16685386752332,-0.223143551314211,"interior","interior",2481.2952767917,0.420073613777731,2,1,1,TRUE,0.882031001461695,0.764068678382204,TRUE,78,0.516000000000076,"37, 210",2,1,1,TRUE,0.882031001461695,0.764068678382204,FALSE,2,0.00400000000000134
0.01,10000,4,5,100091,"joint_lambda_profiled_eta0",0.008,1556.72467210205,1556.72467210205,1,-1.86000104808326,-1.86000104808326,-0.223143551314211,"interior","interior",2481.50668509846,0.631387793454451,2,1,1,TRUE,0.87274990521375,0.74551218850496,TRUE,75,0.397000000000162,"37, 210",2,1,1,TRUE,0.87274990521375,0.74551218850496,FALSE,2,0.00400000000000134
0.01,10000,4,5,100091,"oracle_lambda_2x_eta0",0.01,20000,20000,2,0.693147180559944,0.693147180559944,0,"upper","upper",2480.87520317793,0,2,1,1,TRUE,0.889998084344602,0.780000000117138,TRUE,77,2.10699999999997,"37, 210",2,1,1,TRUE,0.889998084344602,0.780000000117138,FALSE,2,0.00400000000000134
0.01,10000,4,5,100091,"oracle_lambda_profiled_eta0",0.01,20000,20000,1,0.693147180559944,0.693147180559944,0,"upper","upper",2480.87529730501,0,2,1,1,TRUE,0.889998232115598,0.780000296943295,TRUE,74,1.91399999999999,"37, 210",2,1,1,TRUE,0.889998232115598,0.780000296943295,FALSE,2,0.00400000000000134
0.01,20,5,1,100092,"joint_lambda_2x_eta0",0.01,14.7394116530972,29.4788233061945,2,-0.305207302576043,0.387939877983902,0,"interior","upper",1967.73285811753,0,1,1,0.5,FALSE,0.0738008369167861,0,TRUE,41,0.518000000000029,"4, 190",1,1,0.5,FALSE,0.0979285752538359,0.0101417880133176,TRUE,3,0.00300000000000011
0.01,20,5,1,100092,"joint_lambda_profiled_eta0",0.01,14.7394116530972,14.7394116530972,1,-0.305207302576043,-0.305207302576043,0,"interior","upper",1969.43285049677,0,1,1,0.5,FALSE,0.0738008369167861,0,TRUE,85,0.470000000000027,"4, 190",1,1,0.5,FALSE,0.0817950455014085,0.00813880982295123,TRUE,3,0.00300000000000011
0.01,20,5,1,100092,"oracle_lambda_2x_eta0",0.01,14.7394116530972,29.4788233061945,2,-0.305207302576043,0.387939877983902,0,"interior","upper",1967.73285811753,0,1,1,0.5,FALSE,0.0738008369167861,0,TRUE,41,0.518000000000029,"4, 190",1,1,0.5,FALSE,0.0979285752538359,0.0101417880133176,TRUE,3,0.00300000000000011
0.01,20,5,1,100092,"oracle_lambda_profiled_eta0",0.01,14.7394116530972,14.7394116530972,1,-0.305207302576043,-0.305207302576043,0,"interior","upper",1969.43285049677,0,1,1,0.5,FALSE,0.0738008369167861,0,TRUE,85,0.470000000000027,"4, 190",1,1,0.5,FALSE,0.0817950455014085,0.00813880982295123,TRUE,3,0.00300000000000011
