"true_lambda","true_eta0","r0_seed","replicate","seed","profile_type","candidate_lambda","raw_eta0_hat","eta0_used","eta0_multiplier","raw_log_eta0_error","used_log_eta0_error","log_lambda_error","eta0_boundary","lower_bound","elbo_below_best","selected_L","coverage","power","all_causal_covered","mean_causal_pip","minimum_causal_pip","converged","iterations","fit_seconds","causal"
0.001,43,3,2,100008,"corrected_2x_eta0",0.004,32.8102173717689,65.6204347435378,2,-0.27046014357429,0.422687036985655,1.38629436111989,"interior",2117.53861540005,0,1,1,0.5,FALSE,0.250155963676681,0.00793069460386153,TRUE,82,0.283999999999999,"53, 496"
0.001,43,3,2,100008,"corrected_2x_eta0",0.006,40.4408284218595,80.8816568437191,2,-0.0613602365419235,0.631786944018021,1.79175946922805,"interior",2115.66235656347,-1.87625883658438,1,1,0.5,FALSE,0.249959930219439,0.00979008208090826,TRUE,31,0.192000000000007,"53, 496"
0.001,43,3,2,100008,"corrected_2x_eta0",0.008,61.2403037038072,122.480607407614,2,0.353605414322801,1.04675259488275,2.07944154167984,"interior",2108.99075320118,-8.54786219887501,2,0.5,0.5,FALSE,0.244914798766377,0.00838667070481625,TRUE,58,0.573,"53, 496"
0.001,43,3,2,100008,"corrected_2x_eta0",0.01,69.6439140401553,139.28782808031,2,0.482195201535076,1.17534238209502,2.30258509299405,"interior",2104.12831663076,-13.4102987692891,2,0.5,0.5,FALSE,0.243792702208369,0.00892024418345627,TRUE,31,0.347999999999992,"53, 496"
0.001,43,3,2,100008,"profiled_eta0",1e-05,2,2,1,-3.06805293513362,-3.06805293513362,-4.60517018598809,"lower",1598.27443115884,-521.311989276618,0,0,0,FALSE,0.0225152940614018,0.0082227485277564,TRUE,117,0.456000000000003,"53, 496"
0.001,43,3,2,100008,"profiled_eta0",1e-04,2,2,1,-3.06805293513362,-3.06805293513362,-2.30258509299405,"lower",1945.33274578103,-174.253674654429,0,0,0,FALSE,0.0224999863298566,0.00822243987060922,TRUE,106,0.5,"53, 496"
0.001,43,3,2,100008,"profiled_eta0",0.001,16.2053786576542,16.2053786576542,1,-0.975856912655726,-0.975856912655726,0,"interior",2094.71386225075,-24.8725581847061,1,1,0.5,FALSE,0.240363576600386,0.00802839856949011,TRUE,94,0.343999999999994,"53, 496"
0.001,43,3,2,100008,"profiled_eta0",0.002,23.1432507240028,23.1432507240028,1,-0.619496923068386,-0.619496923068386,0.693147180559945,"interior",2113.24747010123,-6.33895033422505,1,1,0.5,FALSE,0.249214995380592,0.00811142919171415,TRUE,73,0.369999999999997,"53, 496"
0.001,43,3,2,100008,"profiled_eta0",0.004,32.8102173717689,32.8102173717689,1,-0.27046014357429,-0.27046014357429,1.38629436111989,"interior",2119.58642043546,0,1,1,0.5,FALSE,0.252681389241415,0.0084046344050478,TRUE,52,0.194000000000003,"53, 496"
0.001,43,3,2,100008,"profiled_eta0",0.006,40.4408284218595,40.4408284218595,1,-0.0613602365419235,-0.0613602365419235,1.79175946922805,"interior",2117.14916997162,-2.43725046384043,1,1,0.5,FALSE,0.253471351713652,0.0090104080822283,TRUE,42,0.156000000000006,"53, 496"
0.001,43,3,2,100008,"profiled_eta0",0.008,61.2403037038072,61.2403037038072,1,0.353605414322801,0.353605414322801,2.07944154167984,"interior",2113.11076110497,-6.47565933048418,1,1,0.5,FALSE,0.250494336976706,0.00795177222965526,TRUE,141,0.508000000000003,"53, 496"
0.001,43,3,2,100008,"profiled_eta0",0.01,69.6439140401553,69.6439140401553,1,0.482195201535076,0.482195201535076,2.30258509299405,"interior",2108.14679536389,-11.4396250715713,1,1,0.5,FALSE,0.249991992564948,0.00818651866032372,TRUE,86,0.312999999999995,"53, 496"
0.001,43,3,3,100009,"corrected_2x_eta0",1e-05,2,4,2,-3.06805293513362,-2.37490575457367,-4.60517018598809,"lower",1596.94713945001,-531.928314824725,0,0,0,FALSE,0.0509630900816325,0.00811700401911619,TRUE,168,0.864999999999995,"472, 498"
0.001,43,3,3,100009,"corrected_2x_eta0",1e-04,2,4,2,-3.06805293513362,-2.37490575457367,-2.30258509299405,"lower",1961.33646273745,-167.538991537289,0,0,0,FALSE,0.0124129830757487,0.0109671753794608,TRUE,15,0.646000000000001,"472, 498"
0.001,43,3,3,100009,"corrected_2x_eta0",0.001,17.7374465324588,35.4748930649175,2,-0.88552208759059,-0.192374907030645,0,"interior",2113.96330319972,-14.9121510750178,1,1,0.5,FALSE,0.504199860015715,0.00839972141365664,TRUE,48,0.351999999999997,"472, 498"
0.001,43,3,3,100009,"corrected_2x_eta0",0.002,24.5946176161717,49.1892352323433,2,-0.558672492785185,0.13447468777476,0.693147180559945,"interior",2128.27378341256,-0.601670862174615,1,1,0.5,FALSE,0.504690901488785,0.00938180300290292,TRUE,35,0.346000000000004,"472, 498"
0.001,43,3,3,100009,"corrected_2x_eta0",0.004,33.8150999127679,67.6301998255358,2,-0.240292669983226,0.452854510576719,1.38629436111989,"interior",2128.87545427474,0,1,1,0.5,FALSE,0.510213333142466,0.020426666285779,TRUE,49,0.252000000000002,"472, 498"
0.001,43,3,3,100009,"corrected_2x_eta0",0.006,40.7057277205749,81.4114554411498,2,-0.0548313029113277,0.638315877648618,1.79175946922805,"interior",2122.72972500754,-6.14572926719893,1,1,0.5,FALSE,0.51418689716963,0.0283737943393935,TRUE,34,0.189999999999998,"472, 498"
0.001,43,3,3,100009,"corrected_2x_eta0",0.008,46.4922314048406,92.9844628096812,2,0.078085116380008,0.771232296939953,2.07944154167984,"interior",2115.46716394841,-13.4082903263225,1,1,0.5,FALSE,0.5170067530216,0.0340135060432354,TRUE,30,0.165000000000006,"472, 498"
0.001,43,3,3,100009,"corrected_2x_eta0",0.01,51.6653133823365,103.330626764673,2,0.183586519614603,0.876733700174549,2.30258509299405,"interior",2108.19977586808,-20.6756784066592,1,1,0.5,FALSE,0.519100541115581,0.0382010822311738,TRUE,27,0.156999999999996,"472, 498"
0.001,43,3,3,100009,"profiled_eta0",1e-05,2,2,1,-3.06805293513362,-3.06805293513362,-4.60517018598809,"lower",1599.95079654559,-532.339367027015,0,0,0,FALSE,0.0157510491358449,0.0096448089567932,TRUE,171,0.672999999999995,"472, 498"
0.001,43,3,3,100009,"profiled_eta0",1e-04,2,2,1,-3.06805293513362,-3.06805293513362,-2.30258509299405,"lower",1963.09114246076,-169.199021111843,0,0,0,FALSE,0.015887515533246,0.00960405728952252,TRUE,161,0.628,"472, 498"
0.001,43,3,3,100009,"profiled_eta0",0.001,17.7374465324588,17.7374465324588,1,-0.88552208759059,-0.88552208759059,0,"interior",2116.37900573437,-15.9111578382299,1,1,0.5,FALSE,0.504028019959128,0.00805849116019652,TRUE,82,0.298000000000002,"472, 498"
0.001,43,3,3,100009,"profiled_eta0",0.002,24.5946176161717,24.5946176161717,1,-0.558672492785185,-0.558672492785185,0.693147180559945,"interior",2131.29217224656,-0.997991326042211,1,1,0.5,FALSE,0.50407664921226,0.00815338638843577,TRUE,69,0.307000000000002,"472, 498"
0.001,43,3,3,100009,"profiled_eta0",0.004,33.8150999127679,33.8150999127679,1,-0.240292669983226,-0.240292669983226,1.38629436111989,"interior",2132.2901635726,0,1,1,0.5,FALSE,0.504204962002297,0.0084099263320575,TRUE,54,0.197000000000003,"472, 498"
0.001,43,3,3,100009,"profiled_eta0",0.006,40.7057277205749,40.7057277205749,1,-0.0548313029113277,-0.0548313029113277,1.79175946922805,"interior",2126.18967125973,-6.10049231286894,1,1,0.5,FALSE,0.50439953976501,0.00879907979070815,TRUE,42,0.151999999999994,"472, 498"
0.001,43,3,3,100009,"profiled_eta0",0.008,46.4922314048406,46.4922314048406,1,0.078085116380008,0.078085116380008,2.07944154167984,"interior",2118.86674384132,-13.4234197312817,1,1,0.5,FALSE,0.504654440861284,0.00930888177522593,TRUE,36,0.131,"472, 498"
0.001,43,3,3,100009,"profiled_eta0",0.01,51.6653133823365,51.6653133823365,1,0.183586519614603,0.183586519614603,2.30258509299405,"interior",2111.51214598013,-20.7780175924754,1,1,0.5,FALSE,0.505003791722519,0.0100075834589194,TRUE,35,0.126999999999995,"472, 498"
0.001,43,3,4,100010,"corrected_2x_eta0",1e-05,2,4,2,-3.06805293513362,-2.37490575457367,-4.60517018598809,"lower",1565.19380954297,-569.565651854072,0,0,0,FALSE,0.0550108802040989,0.0401724536771482,TRUE,136,0.625,"110, 251"
0.001,43,3,4,100010,"corrected_2x_eta0",1e-04,2,4,2,-3.06805293513362,-2.37490575457367,-2.30258509299405,"lower",1930.62064761318,-204.138813783865,0,0,0,FALSE,0.0544672063277268,0.0399603061905557,TRUE,129,0.579000000000001,"110, 251"
0.001,43,3,4,100010,"corrected_2x_eta0",0.001,12.4380329291489,24.8760658582978,2,-1.24044116555204,-0.547293984992095,0,"interior",2096.36196781938,-38.3974935776646,1,1,0.5,FALSE,0.32296813635964,0.00838477492190493,TRUE,66,0.561,"110, 251"
0.001,43,3,4,100010,"corrected_2x_eta0",0.002,18.5669039160813,37.1338078321626,2,-0.839819479265122,-0.146672298705176,0.693147180559945,"interior",2119.08591363923,-15.6735477578109,1,1,0.5,FALSE,0.34887208343218,0.00890936931862962,TRUE,56,0.374999999999993,"110, 251"
0.001,43,3,4,100010,"corrected_2x_eta0",0.004,27.3492604994995,54.698520998999,2,-0.452510625600642,0.240636554959303,1.38629436111989,"interior",2131.59090719026,-3.1685542067853,1,1,0.5,FALSE,0.377133403227591,0.0132825196302813,TRUE,27,0.323,"110, 251"
0.001,43,3,4,100010,"corrected_2x_eta0",0.006,34.5688147572052,69.1376295144103,2,-0.218248147647027,0.474899032912919,1.79175946922805,"interior",2134.4247486078,-0.334712789246169,1,1,0.5,FALSE,0.411605319202428,0.0473958207392147,TRUE,46,0.320999999999998,"110, 251"
0.001,43,3,4,100010,"corrected_2x_eta0",0.008,41.110633025388,82.2212660507759,2,-0.0449333165713148,0.648213863988631,2.07944154167984,"interior",2134.75946139704,0,1,1,0.5,FALSE,0.551251977598802,0.312446750130151,TRUE,106,0.353999999999999,"110, 251"
0.001,43,3,4,100010,"corrected_2x_eta0",0.01,47.4069778353483,94.8139556706967,2,0.0975693138890965,0.790716494449042,2.30258509299405,"interior",2133.73688153363,-1.0225798634151,1,1,0.5,FALSE,0.64492413215826,0.474631321119567,TRUE,89,0.245000000000005,"110, 251"
0.001,43,3,4,100010,"profiled_eta0",1e-05,2,2,1,-3.06805293513362,-3.06805293513362,-4.60517018598809,"lower",1567.83989437278,-569.689163894625,0,0,0,FALSE,0.0277444223464534,0.0260435099906035,TRUE,123,0.474000000000004,"110, 251"
0.001,43,3,4,100010,"profiled_eta0",1e-04,2,2,1,-3.06805293513362,-3.06805293513362,-2.30258509299405,"lower",1931.48446528135,-206.044592986055,0,0,0,FALSE,0.0277971682928012,0.0260823295631413,TRUE,110,0.43,"110, 251"
0.001,43,3,4,100010,"profiled_eta0",0.001,12.4380329291489,12.4380329291489,1,-1.24044116555204,-1.24044116555204,0,"interior",2097.97142554555,-39.5576327218605,1,1,0.5,FALSE,0.275458859213333,0.0126561926799688,TRUE,128,0.482999999999997,"110, 251"
0.001,43,3,4,100010,"profiled_eta0",0.002,18.5669039160813,18.5669039160813,1,-0.839819479265122,-0.839819479265122,0.693147180559945,"interior",2121.38227358911,-16.146784678303,1,1,0.5,FALSE,0.304905018522023,0.00880082819081729,TRUE,81,0.311999999999998,"110, 251"
0.001,43,3,4,100010,"profiled_eta0",0.004,27.3492604994995,27.3492604994995,1,-0.452510625600642,-0.452510625600642,1.38629436111989,"interior",2134.53626984117,-2.99278842623471,1,1,0.5,FALSE,0.329069801532658,0.00841568476030752,TRUE,77,0.289999999999999,"110, 251"
0.001,43,3,4,100010,"profiled_eta0",0.006,34.5688147572052,34.5688147572052,1,-0.218248147647027,-0.218248147647027,1.79175946922805,"interior",2137.52905826741,0,1,1,0.5,FALSE,0.344139126494413,0.00872627177594376,TRUE,72,0.268000000000001,"110, 251"
0.001,43,3,4,100010,"profiled_eta0",0.008,41.110633025388,41.110633025388,1,-0.0449333165713148,-0.0449333165713148,2.07944154167984,"interior",2137.46625975421,-0.0627985131964124,1,1,0.5,FALSE,0.355998501337254,0.00940714997205105,TRUE,62,0.231999999999999,"110, 251"
0.001,43,3,4,100010,"profiled_eta0",0.01,47.4069778353483,47.4069778353483,1,0.0975693138890965,0.0975693138890965,2.30258509299405,"interior",2136.09299088846,-1.43606737895334,1,1,0.5,FALSE,0.366507126222762,0.0111275785535214,TRUE,38,0.142000000000003,"110, 251"
0.001,43,3,5,100011,"corrected_2x_eta0",1e-05,2,4,2,-3.06805293513362,-2.37490575457367,-4.60517018598809,"lower",1685.35894455121,-477.292936228426,0,0,0,FALSE,0.0686147289955865,0.0491875002467037,TRUE,162,0.633999999999993,"252, 404"
0.001,43,3,5,100011,"corrected_2x_eta0",1e-04,2,4,2,-3.06805293513362,-2.37490575457367,-2.30258509299405,"lower",2011.6694674695,-150.982413310132,0,0,0,FALSE,0.0681380753131275,0.0490358221875712,TRUE,156,0.586999999999996,"252, 404"
0.001,43,3,5,100011,"corrected_2x_eta0",0.001,14.3446913809567,28.6893827619135,2,-1.09782018054139,-0.404672999981441,0,"interior",2134.37989148463,-28.2719892950045,1,1,0.5,FALSE,0.234669501130349,0.0088186848930979,TRUE,67,0.419000000000004,"252, 404"
0.001,43,3,5,100011,"corrected_2x_eta0",0.002,21.2119235879159,42.4238471758318,2,-0.706636658729716,-0.0134894781697703,0.693147180559945,"interior",2151.89511675323,-10.756764026401,1,1,0.5,FALSE,0.236134157062441,0.00946947147908661,TRUE,58,0.361999999999995,"252, 404"
0.001,43,3,5,100011,"corrected_2x_eta0",0.004,31.2187450844175,62.4374901688351,2,-0.320181397300843,0.372965783259102,1.38629436111989,"interior",2161.35722748278,-1.29465329685308,1,1,0.5,FALSE,0.236524527059099,0.0172987014777893,TRUE,24,0.318000000000005,"252, 404"
0.001,43,3,5,100011,"corrected_2x_eta0",0.006,39.4471597301623,78.8943194603245,2,-0.0862380676941426,0.606909112865802,1.79175946922805,"interior",2162.65188077963,0,1,1,0.5,FALSE,0.261906528516281,0.0740728035370609,TRUE,41,0.312999999999995,"252, 404"
0.001,43,3,5,100011,"corrected_2x_eta0",0.008,46.8749893036736,93.7499786073472,2,0.08628414040869,0.779431320968635,2.07944154167984,"interior",2161.47239347537,-1.17948730426542,1,1,0.5,FALSE,0.296427778909275,0.147302588344739,TRUE,27,0.278000000000006,"252, 404"
0.001,43,3,5,100011,"corrected_2x_eta0",0.01,54.0030421379598,108.00608427592,2,0.22784026517205,0.920987445731995,2.30258509299405,"interior",2161.18858885664,-1.46329192299117,2,1,1,TRUE,0.714943321146086,0.449677991736602,TRUE,85,0.225000000000001,"252, 404"
0.001,43,3,5,100011,"profiled_eta0",1e-05,2,2,1,-3.06805293513362,-3.06805293513362,-4.60517018598809,"lower",1687.3353704667,-478.626036830721,0,0,0,FALSE,0.0348272418840898,0.0324196145305952,TRUE,112,0.440999999999995,"252, 404"
0.001,43,3,5,100011,"profiled_eta0",1e-04,2,2,1,-3.06805293513362,-3.06805293513362,-2.30258509299405,"lower",2012.02647367211,-153.934933625318,0,0,0,FALSE,0.0347332834092864,0.0323522016076287,TRUE,103,0.405999999999999,"252, 404"
0.001,43,3,5,100011,"profiled_eta0",0.001,14.3446913809567,14.3446913809567,1,-1.09782018054139,-1.09782018054139,0,"interior",2136.11008813598,-29.8513191614393,1,1,0.5,FALSE,0.209749912226535,0.0156794877912066,TRUE,93,0.344000000000001,"252, 404"
0.001,43,3,5,100011,"profiled_eta0",0.002,21.2119235879159,21.2119235879159,1,-0.706636658729716,-0.706636658729716,0.693147180559945,"interior",2154.34494095015,-11.6164663472709,1,1,0.5,FALSE,0.228402572216276,0.009840472069371,TRUE,80,0.297999999999995,"252, 404"
0.001,43,3,5,100011,"profiled_eta0",0.004,31.2187450844175,31.2187450844175,1,-0.320181397300843,-0.320181397300843,1.38629436111989,"interior",2164.47494432986,-1.4864629675626,1,1,0.5,FALSE,0.235510889304779,0.00879481766914259,TRUE,78,0.291000000000004,"252, 404"
0.001,43,3,5,100011,"profiled_eta0",0.006,39.4471597301623,39.4471597301623,1,-0.0862380676941426,-0.0862380676941426,1.79175946922805,"interior",2165.96140729742,0,1,1,0.5,FALSE,0.236246889395706,0.00917675387586425,TRUE,72,0.266999999999996,"252, 404"
0.001,43,3,5,100011,"profiled_eta0",0.008,46.8749893036736,46.8749893036736,1,0.08628414040869,0.08628414040869,2.07944154167984,"interior",2164.7246366085,-1.2367706889263,1,1,0.5,FALSE,0.235894547588913,0.0102324506832756,TRUE,61,0.248000000000005,"252, 404"
0.001,43,3,5,100011,"profiled_eta0",0.01,54.0030421379598,54.0030421379598,1,0.22784026517205,0.22784026517205,2.30258509299405,"interior",2162.33038740121,-3.63101989621555,1,1,0.5,FALSE,0.236040791496434,0.0130985116910206,TRUE,35,0.130000000000003,"252, 404"
0.001,95,3,1,100012,"corrected_2x_eta0",1e-05,2,4,2,-3.8607297110406,-3.16758253048065,-4.60517018598809,"lower",1699.02706199025,-571.461844261098,0,0,0,FALSE,0.067106398459823,0.0500648157542284,TRUE,161,0.736999999999995,"311, 321"
0.001,95,3,1,100012,"corrected_2x_eta0",1e-04,2,4,2,-3.8607297110406,-3.16758253048065,-2.30258509299405,"lower",2076.179639368,-194.309266883344,0,0,0,FALSE,0.066455333434303,0.0498069459428856,TRUE,154,0.698999999999998,"311, 321"
0.001,95,3,1,100012,"corrected_2x_eta0",0.001,18.7436393436001,37.4872786872003,2,-1.62302243174533,-0.92987525118538,0,"interior",2249.33724902564,-21.1516572257092,1,1,0.5,FALSE,0.337772214368529,0.013943662425858,TRUE,30,0.322999999999993,"311, 321"
0.001,95,3,1,100012,"corrected_2x_eta0",0.002,28.2919914567402,56.5839829134803,2,-1.21129811439418,-0.518150933834232,0.693147180559945,"interior",2267.24938316542,-3.23952308593243,1,1,0.5,FALSE,0.538941477882226,0.234299260133262,TRUE,121,0.323999999999998,"311, 321"
0.001,95,3,1,100012,"corrected_2x_eta0",0.004,46.523987833194,93.047975666388,2,-0.713908844640549,-0.0207616640806032,1.38629436111989,"interior",2270.48890625135,0,1,1,0.5,FALSE,0.628329975132784,0.332420400207507,TRUE,19,0.198,"311, 321"
0.001,95,3,1,100012,"corrected_2x_eta0",0.006,80.6559606338096,161.311921267619,2,-0.163684182335548,0.529462998224397,1.79175946922805,"interior",2263.1873015588,-7.30160469254997,2,1,1,TRUE,0.685379039475809,0.391780523283819,TRUE,18,0.261000000000003,"311, 321"
0.001,95,3,1,100012,"corrected_2x_eta0",0.008,98.335534460046,196.671068920092,2,0.034508560160095,0.72765574072004,2.07944154167984,"interior",2256.58700097998,-13.9019052713697,2,1,1,TRUE,0.697225421401146,0.406694831436329,TRUE,14,0.097999999999999,"311, 321"
0.001,95,3,1,100012,"corrected_2x_eta0",0.01,116.350715011084,232.701430022169,2,0.202732143475541,0.895879324035486,2.30258509299405,"interior",2249.58983622912,-20.8990700222257,2,1,1,TRUE,0.706894256255802,0.420731323746281,TRUE,22,0.146000000000001,"311, 321"
0.001,95,3,1,100012,"profiled_eta0",1e-05,2,2,1,-3.8607297110406,-3.8607297110406,-4.60517018598809,"lower",1701.32605777313,-569.920403780145,0,0,0,FALSE,0.024539157970747,0.0239977379217168,TRUE,143,0.552,"311, 321"
0.001,95,3,1,100012,"profiled_eta0",1e-04,2,2,1,-3.8607297110406,-3.8607297110406,-2.30258509299405,"lower",2076.66887482472,-194.577586728552,0,0,0,FALSE,0.0247740191402238,0.0242002743324086,TRUE,132,0.520000000000003,"311, 321"
0.001,95,3,1,100012,"profiled_eta0",0.001,18.7436393436001,18.7436393436001,1,-1.62302243174533,-1.62302243174533,0,"interior",2251.26138689909,-19.985074654187,0,0,0,FALSE,0.256985737715109,0.0149601610700687,TRUE,77,0.288999999999994,"311, 321"
0.001,95,3,1,100012,"profiled_eta0",0.002,28.2919914567402,28.2919914567402,1,-1.21129811439418,-1.21129811439418,0.693147180559945,"interior",2268.82417573701,-2.42228581626705,1,1,0.5,FALSE,0.304119749082992,0.0114931716394098,TRUE,50,0.186999999999998,"311, 321"
0.001,95,3,1,100012,"profiled_eta0",0.004,46.523987833194,46.523987833194,1,-0.713908844640549,-0.713908844640549,1.38629436111989,"interior",2271.24646155328,0,1,1,0.5,FALSE,0.383029741857373,0.0333274184674237,TRUE,48,0.176000000000002,"311, 321"
0.001,95,3,1,100012,"profiled_eta0",0.006,80.6559606338096,80.6559606338096,1,-0.163684182335548,-0.163684182335548,1.79175946922805,"interior",2266.78818600898,-4.45827554429434,1,1,0.5,FALSE,0.609160229989748,0.314750719813668,TRUE,65,0.240000000000002,"311, 321"
0.001,95,3,1,100012,"profiled_eta0",0.008,98.335534460046,98.335534460046,1,0.034508560160095,0.034508560160095,2.07944154167984,"interior",2260.14943077237,-11.0970307809034,2,1,1,TRUE,0.63711738529643,0.343479219901926,TRUE,23,0.0820000000000007,"311, 321"
0.001,95,3,1,100012,"profiled_eta0",0.01,116.350715011084,116.350715011084,1,0.202732143475541,0.202732143475541,2.30258509299405,"interior",2253.17496458764,-18.0714969656347,2,1,1,TRUE,0.659746303843732,0.368399653464175,TRUE,33,0.121000000000002,"311, 321"
0.001,95,3,2,100013,"corrected_2x_eta0",1e-05,2,4,2,-3.8607297110406,-3.16758253048065,-4.60517018598809,"lower",1655.32248396237,-608.374311813596,1,1,0.5,FALSE,0.0815758049876057,0.00885429975005014,TRUE,304,0.864999999999995,"215, 319"
0.001,95,3,2,100013,"corrected_2x_eta0",1e-04,2,4,2,-3.8607297110406,-3.16758253048065,-2.30258509299405,"lower",2044.32604621428,-219.370749561681,1,1,0.5,FALSE,0.0813989757978592,0.00890032600906698,TRUE,293,0.811999999999998,"215, 319"
0.001,95,3,2,100013,"corrected_2x_eta0",0.001,29.9858977055474,59.9717954110948,2,-1.15314969694072,-0.460002516380779,0,"interior",2229.61605485296,-34.0807409230083,1,1,0.5,FALSE,0.154107801642982,0.0168961582804642,TRUE,36,0.291999999999994,"215, 319"
0.001,95,3,2,100013,"corrected_2x_eta0",0.002,44.7166521812155,89.4333043624311,2,-0.753530927335597,-0.0603837467756518,0.693147180559945,"interior",2253.90676101066,-9.79003476530488,1,1,0.5,FALSE,0.504617982447435,0.289198213829659,TRUE,93,0.265999999999998,"215, 319"
