"true_lambda","true_eta0","r0_seed","replicate","seed","candidate_lambda","eta0_hat","log_eta0_error","log_lambda_error","eta0_boundary","lower_bound","elbo_below_best","selected_L","coverage","power","all_causal_covered","mean_causal_pip","minimum_causal_pip","converged","iterations","fit_seconds","causal"
0.001,10000,4,2,100088,0.01,20000,0.693147180559944,2.30258509299405,"upper",2582.71156354921,-118.129210402005,2,1,1,TRUE,0.862456826381741,0.745507429094549,TRUE,31,0.560000000000059,"128, 465"
0.001,10000,4,2,100088,0.015,20000,0.693147180559944,2.70805020110221,"upper",2542.27174613861,-158.569027812602,2,1,1,TRUE,0.863051788651817,0.74650666874939,TRUE,31,0.562999999999988,"128, 465"
0.001,10000,4,2,100088,0.02,20000,0.693147180559944,2.99573227355399,"upper",2510.56956917116,-190.271204780053,2,1,1,TRUE,0.86364674397959,0.747507205807078,TRUE,31,0.566000000000031,"128, 465"
0.001,10000,4,2,100088,0.025,20000,0.693147180559944,3.2188758248682,"upper",2484.26661534386,-216.574158607358,2,1,1,TRUE,0.864256887920858,0.74853277253326,TRUE,30,0.549999999999955,"128, 465"
0.001,10000,4,2,100088,0.03,20000,0.693147180559944,3.40119738166216,"upper",2461.66174968885,-239.179024262368,2,1,1,TRUE,0.864853547326251,0.749539993883416,TRUE,30,0.55499999999995,"128, 465"
0.001,10000,4,3,100089,1e-05,2,-8.51719319141624,-4.60517018598809,"lower",2194.78666220542,-507.225822548274,0,0,0,FALSE,0.020400321507612,0.0197636238895604,TRUE,147,0.640999999999963,"32, 336"
0.001,10000,4,3,100089,1e-04,54.0606980180906,-5.22023291929687,-2.30258509299405,"interior",2556.65282221488,-145.35966253881,1,1,0.5,FALSE,0.452012238084504,0.00887860165876408,TRUE,77,0.326000000000022,"32, 336"
0.001,10000,4,3,100089,0.001,4792.11693864174,-0.735612829590135,0,"interior",2702.01248475369,0,2,1,1,TRUE,0.90647080874175,0.822634181699675,TRUE,26,0.246999999999957,"32, 336"
0.001,10000,4,3,100089,0.003,20000,0.693147180559944,1.09861228866811,"upper",2675.02109364817,-26.9913911055241,2,1,1,TRUE,0.911733757067999,0.831910138494976,TRUE,24,0.642000000000053,"32, 336"
0.001,10000,4,3,100089,0.005,20000,0.693147180559944,1.6094379124341,"upper",2643.33374929844,-58.6787354552471,2,1,1,TRUE,0.911935648447272,0.832285229422756,TRUE,24,0.436000000000035,"32, 336"
0.001,10000,4,3,100089,0.008,20000,0.693147180559944,2.07944154167984,"upper",2606.13066377708,-95.8818209766077,2,1,1,TRUE,0.912239440422113,0.832855999619781,TRUE,25,0.450000000000045,"32, 336"
0.001,10000,4,3,100089,0.01,20000,0.693147180559944,2.30258509299405,"upper",2586.04327555495,-115.969209198737,2,1,1,TRUE,0.912441711541556,0.833231379063436,TRUE,25,0.450999999999908,"32, 336"
0.001,10000,4,3,100089,0.015,20000,0.693147180559944,2.70805020110221,"upper",2545.80231480571,-156.210169947982,2,1,1,TRUE,0.912949021831248,0.834178403256484,TRUE,26,0.465000000000032,"32, 336"
0.001,10000,4,3,100089,0.02,20000,0.693147180559944,2.99573227355399,"upper",2514.42423970019,-187.588245053503,2,1,1,TRUE,0.913457211265306,0.835125730844175,TRUE,27,0.487999999999943,"32, 336"
0.001,10000,4,3,100089,0.025,20000,0.693147180559944,3.2188758248682,"upper",2488.50410147993,-213.508383273758,2,1,1,TRUE,0.913965935202179,0.836072828373799,TRUE,28,0.493000000000052,"32, 336"
0.001,10000,4,3,100089,0.03,20000,0.693147180559944,3.40119738166216,"upper",2466.30829920889,-235.704185544801,2,1,1,TRUE,0.914472001346552,0.837008820544949,TRUE,28,0.490000000000009,"32, 336"
0.001,10000,4,4,100090,1e-05,2,-8.51719319141624,-4.60517018598809,"lower",2200.0014727504,-496.403686631774,0,0,0,FALSE,0.0304488712060175,0.0301715848425989,TRUE,145,0.658999999999992,"33, 422"
0.001,10000,4,4,100090,1e-04,60.4328947509394,-5.10880680020261,-2.30258509299405,"interior",2556.09508990992,-140.310069472253,1,1,0.5,FALSE,0.504621059608052,0.010008110869303,TRUE,74,0.313999999999965,"33, 422"
0.001,10000,4,4,100090,0.001,3818.34594245148,-0.962767763505106,0,"interior",2696.40515938217,0,2,1,1,TRUE,0.99999844408514,0.99999688909007,TRUE,59,0.497999999999934,"33, 422"
0.001,10000,4,4,100090,0.003,20000,0.693147180559944,1.09861228866811,"upper",2670.35102055827,-26.0541388239003,2,1,1,TRUE,0.999999155347259,0.99999831107795,TRUE,55,0.991999999999962,"33, 422"
0.001,10000,4,4,100090,0.005,20000,0.693147180559944,1.6094379124341,"upper",2639.53339023187,-56.871769150297,2,1,1,TRUE,0.999999144187341,0.999998288759017,TRUE,56,1.00199999999995,"33, 422"
0.001,10000,4,4,100090,0.008,20000,0.693147180559944,2.07944154167984,"upper",2602.90805548025,-93.4971039019233,2,1,1,TRUE,0.99999912727145,0.999998254928234,TRUE,56,1.01299999999992,"33, 422"
0.001,10000,4,4,100090,0.01,20000,0.693147180559944,2.30258509299405,"upper",2582.98835393539,-113.416805446784,2,1,1,TRUE,0.999999115809967,0.999998232005928,TRUE,56,1.00800000000004,"33, 422"
0.001,10000,4,4,100090,0.015,20000,0.693147180559944,2.70805020110221,"upper",2542.86823549503,-153.536923887141,2,1,1,TRUE,0.999999086622609,0.9999981736324,TRUE,55,1.01099999999997,"33, 422"
0.001,10000,4,4,100090,0.02,20000,0.693147180559944,2.99573227355399,"upper",2511.44248352837,-184.962675853799,2,1,1,TRUE,0.999999056342759,0.99999811307431,TRUE,55,1.05700000000002,"33, 422"
0.001,10000,4,4,100090,0.025,20000,0.693147180559944,3.2188758248682,"upper",2485.41710869038,-210.988050691793,2,1,1,TRUE,0.999999025192381,0.999998050774711,TRUE,54,0.993000000000052,"33, 422"
0.001,10000,4,4,100090,0.03,20000,0.693147180559944,3.40119738166216,"upper",2463.09477859121,-233.310380790962,2,1,1,TRUE,0.999998993014375,0.999997986419844,TRUE,53,1.07399999999996,"33, 422"
0.001,10000,4,5,100091,1e-05,4.36890864961173,-7.7358271309891,-4.60517018598809,"interior",2264.59124172726,-452.870293676783,1,1,0.5,FALSE,0.0527507507018541,0.00809011574044516,TRUE,121,0.551000000000045,"37, 210"
0.001,10000,4,5,100091,1e-04,52.8757567223897,-5.24239542317759,-2.30258509299405,"interior",2607.56939131132,-109.89214409272,1,1,0.5,FALSE,0.147870328325438,0.00895355033305334,TRUE,83,0.379999999999995,"37, 210"
0.001,10000,4,5,100091,0.001,20000,0.693147180559944,0,"upper",2717.46153540404,0,2,1,1,TRUE,0.773410139835574,0.546823415224486,TRUE,70,1.79700000000003,"37, 210"
0.001,10000,4,5,100091,0.003,20000,0.693147180559944,1.09861228866811,"upper",2678.16769075031,-39.2938446537291,2,1,1,TRUE,0.77342708443534,0.546857351574209,TRUE,71,1.60199999999998,"37, 210"
0.001,10000,4,5,100091,0.005,20000,0.693147180559944,1.6094379124341,"upper",2644.02631733306,-73.4352180709789,2,1,1,TRUE,0.773444551667819,0.546892336238686,TRUE,72,1.48400000000004,"37, 210"
0.001,10000,4,5,100091,0.008,20000,0.693147180559944,2.07944154167984,"upper",2605.71609351262,-111.745441891418,2,1,1,TRUE,0.773470467603252,0.546944243821097,TRUE,73,1.39699999999993,"37, 210"
0.001,10000,4,5,100091,0.01,20000,0.693147180559944,2.30258509299405,"upper",2585.41216213716,-132.049373266875,2,1,1,TRUE,0.773487327753752,0.546978014210618,TRUE,73,1.37800000000004,"37, 210"
0.001,10000,4,5,100091,0.015,20000,0.693147180559944,2.70805020110221,"upper",2545.20561863247,-172.255916771565,2,1,1,TRUE,0.773529445136309,0.547062378671386,TRUE,73,1.37300000000005,"37, 210"
0.001,10000,4,5,100091,0.02,20000,0.693147180559944,2.99573227355399,"upper",2514.14274906111,-203.318786342924,2,1,1,TRUE,0.773572205578773,0.547148037957765,TRUE,74,1.57900000000006,"37, 210"
0.001,10000,4,5,100091,0.025,20000,0.693147180559944,3.2188758248682,"upper",2488.60732720202,-228.854208202017,2,1,1,TRUE,0.773613981342032,0.547231731767411,TRUE,74,1.38599999999997,"37, 210"
0.001,10000,4,5,100091,0.03,20000,0.693147180559944,3.40119738166216,"upper",2466.80298911044,-250.658546293594,2,1,1,TRUE,0.773655428656202,0.547314775148082,TRUE,74,1.38099999999997,"37, 210"
0.001,20,5,1,100092,1e-05,2,-2.30258509299405,-4.60517018598809,"lower",1675.0799051399,-343.601925161347,0,0,0,FALSE,0.0215809870916484,0.0163137128206106,TRUE,122,0.570999999999913,"4, 190"
0.001,20,5,1,100092,1e-04,2,-2.30258509299405,-2.30258509299405,"lower",1901.31455211983,-117.36727818141,0,0,0,FALSE,0.0215953323412887,0.0163100301967469,TRUE,115,0.499000000000024,"4, 190"
0.001,20,5,1,100092,0.001,2,-2.30258509299405,0,"lower",1996.35475676279,-22.3270735384497,0,0,0,FALSE,0.0216449428037667,0.0163074624393393,TRUE,113,0.501000000000204,"4, 190"
0.001,20,5,1,100092,0.003,9.49347449828971,-0.745127605884769,1.09861228866811,"interior",2016.0017167791,-2.68011352214808,0,0,0,FALSE,0.0732386080662527,0.00806447930749354,TRUE,93,0.413000000000011,"4, 190"
0.001,20,5,1,100092,0.005,12.6574038651952,-0.457489943807204,1.6094379124341,"interior",2018.68183030124,0,1,1,0.5,FALSE,0.0797719071439431,0.00812511422627837,TRUE,85,0.341000000000122,"4, 190"
0.001,20,5,1,100092,0.008,16.4906207618905,-0.192940492943276,2.07944154167984,"interior",2016.53191256121,-2.14991774003306,1,1,0.5,FALSE,0.0853226143270396,0.00836131636051285,TRUE,75,0.305999999999813,"4, 190"
0.001,20,5,1,100092,0.01,18.778676785356,-0.0630102609699459,2.30258509299405,"interior",2013.73526177036,-4.9465685308819,1,1,0.5,FALSE,0.0878733831042126,0.00870123968000192,TRUE,62,0.255999999999858,"4, 190"
0.001,20,5,1,100092,0.015,24.3633180218954,0.197346367807643,2.70805020110221,"interior",2005.38144207197,-13.3003882292787,1,1,0.5,FALSE,0.0926744563185258,0.0108650954712823,TRUE,35,0.118999999999915,"4, 190"
0.001,20,5,1,100092,0.02,33.1271438572703,0.504620728877613,2.99573227355399,"interior",1996.7743988117,-21.907431489544,1,1,0.5,FALSE,0.101258848778534,0.0225437448500492,TRUE,61,0.258000000000038,"4, 190"
0.001,20,5,1,100092,0.025,41.0719278318262,0.719592593459552,3.2188758248682,"interior",1988.47504167477,-30.2067886264704,1,1,0.5,FALSE,0.108238629066053,0.0327981453845347,TRUE,47,0.211000000000013,"4, 190"
0.001,20,5,1,100092,0.03,48.1861060059778,0.879338448811099,3.40119738166216,"interior",1980.57732100825,-38.1045092929962,1,1,0.5,FALSE,0.113448771132444,0.040530970829786,TRUE,41,0.139000000000124,"4, 190"
0.001,20,5,2,100093,1e-05,2,-2.30258509299405,-4.60517018598809,"lower",1473.3203482288,-481.452600440657,0,0,0,FALSE,0.019192115052995,0.0154520081410681,TRUE,159,0.709999999999809,"62, 283"
0.001,20,5,2,100093,1e-04,2,-2.30258509299405,-2.30258509299405,"lower",1761.71377638421,-193.059172285255,0,0,0,FALSE,0.019281489924521,0.0154554102558437,TRUE,150,0.678000000000111,"62, 283"
0.001,20,5,2,100093,0.001,2,-2.30258509299405,0,"lower",1909.75035291414,-45.0225957553212,0,0,0,FALSE,0.0193459754217489,0.0154580767493586,TRUE,147,0.667000000000144,"62, 283"
0.001,20,5,2,100093,0.003,10.7034940924614,-0.625162034694876,1.09861228866811,"interior",1944.30352101759,-10.4694276518737,1,1,0.5,FALSE,0.187798719971875,0.00799820839866416,TRUE,102,0.44600000000014,"62, 283"
0.001,20,5,2,100093,0.005,14.1227482401419,-0.347945425856791,1.6094379124341,"interior",1952.39292985771,-2.38001881174591,1,1,0.5,FALSE,0.192434097317714,0.00804078399538832,TRUE,87,0.350999999999885,"62, 283"
0.001,20,5,2,100093,0.008,18.2576864711898,-0.0911461056918665,2.07944154167984,"interior",1954.77294866946,0,1,1,0.5,FALSE,0.197440611687623,0.0081229420654102,TRUE,76,0.308999999999969,"62, 283"
0.001,20,5,2,100093,0.01,20.6466412437457,0.0318203809892488,2.30258509299405,"interior",1954.06156135415,-0.711387315307775,1,1,0.5,FALSE,0.200159113402416,0.00819539459369445,TRUE,70,0.294999999999845,"62, 283"
0.001,20,5,2,100093,0.015,25.8884857223655,0.25806602959839,2.70805020110221,"interior",1949.48534234868,-5.28760632077842,1,1,0.5,FALSE,0.20577453222501,0.00847562931675683,TRUE,56,0.240000000000009,"62, 283"
0.001,20,5,2,100093,0.02,30.5171092017776,0.422555210216898,2.99573227355399,"interior",1943.50003330227,-11.2729153671869,1,1,0.5,FALSE,0.21034954075285,0.00896557710765256,TRUE,44,0.152000000000044,"62, 283"
0.001,20,5,2,100093,0.025,34.8136607739527,0.554277587174113,3.2188758248682,"interior",1937.20020829153,-17.5727403779329,1,1,0.5,FALSE,0.214493727324101,0.00973731565792535,TRUE,39,0.134999999999991,"62, 283"
0.001,20,5,2,100093,0.03,40.2678958241812,0.699822248247685,3.40119738166216,"interior",1930.96557218495,-23.8073764845062,1,1,0.5,FALSE,0.220164762364544,0.0140293723228998,TRUE,87,0.34900000000016,"62, 283"
0.001,20,5,3,100094,1e-05,2,-2.30258509299405,-4.60517018598809,"lower",1347.65116614673,-506.485330835912,0,0,0,FALSE,0.0226642387382188,0.021489072923724,TRUE,136,0.628999999999905,"11, 396"
0.001,20,5,3,100094,1e-04,2,-2.30258509299405,-2.30258509299405,"lower",1692.53999717419,-161.596499808453,0,0,0,FALSE,0.0227023892140353,0.0215184136477462,TRUE,122,0.533999999999878,"11, 396"
0.001,20,5,3,100094,0.001,2,-2.30258509299405,0,"lower",1838.64328171328,-15.4932152693602,0,0,0,FALSE,0.0227136350210157,0.0215271309372927,TRUE,117,0.517000000000053,"11, 396"
0.001,20,5,3,100094,0.003,2,-2.30258509299405,1.09861228866811,"lower",1854.13649698265,0,0,0,0,FALSE,0.0227360453970057,0.0215438791261674,TRUE,117,0.510999999999967,"11, 396"
0.001,20,5,3,100094,0.005,2,-2.30258509299405,1.6094379124341,"lower",1852.32444038826,-1.81205659438888,0,0,0,FALSE,0.0227935785142809,0.0215867801590246,TRUE,118,0.517000000000053,"11, 396"
0.001,20,5,3,100094,0.008,3.85139376319802,-1.64729717435136,2.07944154167984,"interior",1845.60733837135,-8.52915861129941,0,0,0,FALSE,0.0423544724737387,0.0315256706871393,TRUE,116,0.493999999999915,"11, 396"
0.001,20,5,3,100094,0.01,4.84792334645706,-1.41718183628635,2.30258509299405,"interior",1840.66485688592,-13.471640096725,0,0,0,FALSE,0.052816793143697,0.033452795912376,TRUE,112,0.482999999999947,"11, 396"
0.001,20,5,3,100094,0.015,6.63771932916334,-1.10296384359013,2.70805020110221,"interior",1828.58196890914,-25.5545280735023,0,0,0,FALSE,0.0706014410503005,0.0330871731413125,TRUE,104,0.452999999999975,"11, 396"
0.001,20,5,3,100094,0.02,8.04396160087631,-0.910810575290445,2.99573227355399,"interior",1817.46007249976,-36.6764244828901,0,0,0,FALSE,0.0846321110918342,0.0311933524152859,TRUE,101,0.447999999999865,"11, 396"
0.001,20,5,3,100094,0.025,9.25473488140491,-0.770596973924257,3.2188758248682,"interior",1807.31636700655,-46.8201299760992,0,0,0,FALSE,0.0970509414101716,0.0291426674710358,TRUE,98,0.439999999999827,"11, 396"
0.001,20,5,3,100094,0.03,10.3387991096521,-0.659828551484266,3.40119738166216,"interior",1798.02114106483,-56.115355917811,0,0,0,FALSE,0.108500878728035,0.0272248738724877,TRUE,95,0.423999999999978,"11, 396"
0.001,20,5,4,100095,1e-05,2,-2.30258509299405,-4.60517018598809,"lower",962.308382809785,-722.353794313995,0,0,0,FALSE,0.0149749475111995,0.00976200950067085,TRUE,151,0.682999999999993,"188, 443"
0.001,20,5,4,100095,1e-04,2,-2.30258509299405,-2.30258509299405,"lower",1373.66379586287,-310.998381260905,0,0,0,FALSE,0.0149434176198011,0.00976752872663089,TRUE,128,0.601000000000113,"188, 443"
0.001,20,5,4,100095,0.001,2,-2.30258509299405,0,"lower",1617.94362155805,-66.7185555657252,0,0,0,FALSE,0.0149246663232826,0.00977101876609643,TRUE,118,0.516999999999825,"188, 443"
0.001,20,5,4,100095,0.003,2,-2.30258509299405,1.09861228866811,"lower",1669.6580982054,-15.0040789183788,0,0,0,FALSE,0.0149211738004922,0.00977191709574499,TRUE,117,0.513999999999896,"188, 443"
0.001,20,5,4,100095,0.005,2,-2.30258509299405,1.6094379124341,"lower",1681.05131209159,-3.61086503219258,0,0,0,FALSE,0.0149188459503357,0.00977237209494053,TRUE,116,0.511999999999944,"188, 443"
0.001,20,5,4,100095,0.008,2,-2.30258509299405,2.07944154167984,"lower",1684.66217712378,0,0,0,0,FALSE,0.0149207177868113,0.00977164168719491,TRUE,116,0.507000000000062,"188, 443"
0.001,20,5,4,100095,0.01,2,-2.30258509299405,2.30258509299405,"lower",1684.09093933903,-0.571237784751702,0,0,0,FALSE,0.0149233454035006,0.00977063524182875,TRUE,116,0.512000000000171,"188, 443"
0.001,20,5,4,100095,0.015,2.32189413559921,-2.1533489832215,2.70805020110221,"interior",1679.30825978199,-5.35391734178643,0,0,0,FALSE,0.0160240954432478,0.00943954817059733,TRUE,117,0.508000000000038,"188, 443"
0.001,20,5,4,100095,0.02,3.11431181538544,-1.85972407176231,2.99573227355399,"interior",1673.01798821363,-11.6441889101536,0,0,0,FALSE,0.0196589785934467,0.008781429628406,TRUE,118,0.509000000000015,"188, 443"
0.001,20,5,4,100095,0.025,4.22169004843753,-1.55549674026721,3.2188758248682,"interior",1666.49870139614,-18.1634757276413,0,0,0,FALSE,0.0275485255405449,0.00824731321633687,TRUE,127,0.535000000000082,"188, 443"
0.001,20,5,4,100095,0.03,5.91785903019579,-1.21775754037408,3.40119738166216,"interior",1660.12767102246,-24.5345061013181,0,0,0,FALSE,0.04719641749493,0.00799812498602881,TRUE,156,0.685000000000173,"188, 443"
0.001,20,5,5,100096,1e-05,2,-2.30258509299405,-4.60517018598809,"lower",1265.09832541183,-583.500274583369,0,0,0,FALSE,0.0218265129841046,0.0188361768406883,TRUE,142,0.658000000000129,"344, 442"
0.001,20,5,5,100096,1e-04,2,-2.30258509299405,-2.30258509299405,"lower",1610.09202482693,-238.506575168271,0,0,0,FALSE,0.0218849756563197,0.018856090643188,TRUE,127,0.597999999999956,"344, 442"
0.001,20,5,5,100096,0.001,2,-2.30258509299405,0,"lower",1792.29440640897,-56.3041935862345,0,0,0,FALSE,0.0219068109797935,0.0188633320771512,TRUE,121,0.529999999999973,"344, 442"
0.001,20,5,5,100096,0.003,2,-2.30258509299405,1.09861228866811,"lower",1836.08066087302,-12.5179391221852,0,0,0,FALSE,0.0219241235228178,0.0188693119999568,TRUE,119,0.522999999999911,"344, 442"
0.001,20,5,5,100096,0.005,2.08756858455904,-2.25973224147224,1.6094379124341,"interior",1846.01294794974,-2.58565204546289,0,0,0,FALSE,0.0225412591322814,0.0190674667550663,TRUE,119,0.516000000000076,"344, 442"
0.001,20,5,5,100096,0.008,3.6704807944104,-1.6954096134168,2.07944154167984,"interior",1848.5985999952,0,0,0,0,FALSE,0.0391113796681116,0.0209158523059768,TRUE,110,0.759999999999991,"344, 442"
0.001,20,5,5,100096,0.01,12.6444044130319,-0.458517495131929,2.30258509299405,"interior",1848.23642820377,-0.362171791435458,0,0,0,FALSE,0.332859501192765,0.00801177423515864,TRUE,134,0.615000000000009,"344, 442"
0.001,20,5,5,100096,0.015,16.2472124251524,-0.207810922560983,2.70805020110221,"interior",1843.10358056442,-5.4950194307828,0,0,0,FALSE,0.376823622006,0.00807369897780519,TRUE,94,0.425999999999931,"344, 442"
0.001,20,5,5,100096,0.02,19.1369173731308,-0.0441129572854426,2.99573227355399,"interior",1836.35574329941,-12.2428566957926,0,0,0,FALSE,0.400766888995454,0.00817617574181273,TRUE,82,0.33199999999988,"344, 442"
0.001,20,5,5,100096,0.025,21.624614820637,0.078099967342872,3.2188758248682,"interior",1829.29858820343,-19.3000117917686,0,0,0,FALSE,0.416634729111132,0.0083131818759159,TRUE,74,0.308999999999969,"344, 442"
0.001,20,5,5,100096,0.03,23.8446462901898,0.175827444376377,3.40119738166216,"interior",1822.32942106969,-26.2691789255105,0,0,0,FALSE,0.428167273837099,0.00849694211166063,TRUE,67,0.278999999999996,"344, 442"
0.001,43,5,1,100097,1e-05,2,-3.06805293513362,-4.60517018598809,"lower",1626.51033066829,-431.903908705878,0,0,0,FALSE,0.0256940427581969,0.0239889753537109,TRUE,119,0.524999999999864,"34, 225"
0.001,43,5,1,100097,1e-04,2,-3.06805293513362,-2.30258509299405,"lower",1910.45283789421,-147.961401479958,0,0,0,FALSE,0.0256873346559237,0.0239848009141146,TRUE,110,0.492000000000189,"34, 225"
0.001,43,5,1,100097,0.001,3.11194492533871,-2.62595220704729,0,"interior",2037.6379311987,-20.7763081754681,0,0,0,FALSE,0.0360945210402245,0.0301984207029684,TRUE,104,0.460000000000036,"34, 225"
0.001,43,5,1,100097,0.003,13.8415804135622,-1.13352298029204,1.09861228866811,"interior",2058.41423937417,0,1,1,0.5,FALSE,0.135489333738112,0.012841708033421,TRUE,86,0.348999999999933,"34, 225"
0.001,43,5,1,100097,0.005,17.9429204989797,-0.874004479726922,1.6094379124341,"interior",2057.95597265669,-0.458266717482275,1,1,0.5,FALSE,0.137356903510269,0.0103916385967046,TRUE,77,0.316000000000031,"34, 225"
0.001,43,5,1,100097,0.008,22.6569994194576,-0.640731286361337,2.07944154167984,"interior",2051.12568567355,-7.28855370062183,1,1,0.5,FALSE,0.138926191631701,0.0102025244638921,TRUE,61,0.26299999999992,"34, 225"
0.001,43,5,1,100097,0.01,25.4085589614973,-0.526114031441615,2.30258509299405,"interior",2045.60700413016,-12.8072352440033,1,1,0.5,FALSE,0.140032237067999,0.0112741905567411,TRUE,45,0.208000000000084,"34, 225"
0.001,43,5,1,100097,0.015,34.0712894562475,-0.232745037473963,2.70805020110221,"interior",2031.72899659145,-26.6852427827203,1,1,0.5,FALSE,0.151413284006316,0.0323762921909287,TRUE,96,0.433999999999969,"34, 225"
