"true_lambda","true_eta0","r0_seed","replicate","seed","fit_type","selected_lambda","raw_eta0_hat","eta0_used","eta0_multiplier","raw_log_eta0_error","used_log_eta0_error","log_lambda_error","eta0_boundary","lambda_boundary","lower_bound","elbo_gain_over_matching_oracle","selected_L","coverage","power","all_causal_covered","mean_causal_pip","minimum_causal_pip","converged","iterations","fit_seconds","causal"
0.001,43,3,2,100008,"joint_lambda_calibrated_eta0",0.004,32.8102173717689,50.4293041004088,1.537,-0.27046014357429,0.159372320982169,1.38629436111989,"interior","interior",2118.62042742457,24.6169579398611,1,1,0.5,FALSE,0.255557677371814,0.0155084332006685,TRUE,68,0.279000000000011,"53, 496"
0.001,43,3,2,100008,"joint_lambda_profiled_eta0",0.004,32.8102173717689,32.8102173717689,1,-0.27046014357429,-0.27046014357429,1.38629436111989,"interior","interior",2119.58642043546,24.8725581847061,1,1,0.5,FALSE,0.252681389241415,0.0084046344050478,TRUE,52,0.202000000000005,"53, 496"
0.001,43,3,2,100008,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28293.5727809015,NA,1,1,0.5,FALSE,0.747991852570997,0.622818553818425,TRUE,15,0.0410000000000039,"53, 496"
0.001,43,3,2,100008,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28239.1364022649,NA,5,0.2,0.5,FALSE,0.188555304840436,1.22927208801027e-06,TRUE,7,0.0189999999999984,"53, 496"
0.001,43,3,3,100009,"joint_lambda_calibrated_eta0",0.004,33.8150999127679,51.9738085659243,1.537,-0.240292669983226,0.189539794573233,1.38629436111989,"interior","interior",2131.07796426882,15.4929351854753,1,1,0.5,FALSE,0.504890686316488,0.00978137264543577,TRUE,35,0.249000000000002,"472, 498"
0.001,43,3,3,100009,"joint_lambda_profiled_eta0",0.004,33.8150999127679,33.8150999127679,1,-0.240292669983226,-0.240292669983226,1.38629436111989,"interior","interior",2132.2901635726,15.9111578382299,1,1,0.5,FALSE,0.504204962002297,0.0084099263320575,TRUE,54,0.209000000000003,"472, 498"
0.001,43,3,3,100009,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28297.4303830306,NA,2,1,1,TRUE,0.87750916395774,0.75501832791548,TRUE,37,0.108999999999995,"472, 498"
0.001,43,3,3,100009,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28252.7930280177,NA,5,0.2,0.5,FALSE,0.500084300964085,0.000168601928169365,TRUE,12,0.0330000000000013,"472, 498"
0.001,43,3,4,100010,"joint_lambda_calibrated_eta0",0.006,34.5688147572052,53.1322682818243,1.537,-0.218248147647027,0.211584316909432,1.79175946922805,"interior","interior",2136.40433837929,38.9492309425495,1,1,0.5,FALSE,0.374767808879562,0.0125909875394647,TRUE,28,0.314999999999998,"110, 251"
0.001,43,3,4,100010,"joint_lambda_profiled_eta0",0.006,34.5688147572052,34.5688147572052,1,-0.218248147647027,-0.218248147647027,1.79175946922805,"interior","interior",2137.52905826741,39.5576327218605,1,1,0.5,FALSE,0.344139126494413,0.00872627177594376,TRUE,72,0.281999999999996,"110, 251"
0.001,43,3,4,100010,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28301.3852674107,NA,2,1,1,TRUE,0.995420142269793,0.991040023940139,TRUE,45,0.131,"110, 251"
0.001,43,3,4,100010,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28286.4304425462,NA,3,0.333333333333333,0.5,FALSE,0.533742060838907,0.0761824545893353,TRUE,17,0.0439999999999969,"110, 251"
0.001,43,3,5,100011,"joint_lambda_calibrated_eta0",0.006,39.4471597301623,60.6302845052594,1.537,-0.0862380676941426,0.343594396862316,1.79175946922805,"interior","interior",2164.77650385022,29.2202522108591,1,1,0.5,FALSE,0.236258299426198,0.0160471492459308,TRUE,25,0.311,"252, 404"
0.001,43,3,5,100011,"joint_lambda_profiled_eta0",0.006,39.4471597301623,39.4471597301623,1,-0.0862380676941426,-0.0862380676941426,1.79175946922805,"interior","interior",2165.96140729742,29.8513191614393,1,1,0.5,FALSE,0.236246889395706,0.00917675387586425,TRUE,72,0.282000000000004,"252, 404"
0.001,43,3,5,100011,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28301.430522136,NA,2,1,1,TRUE,0.758928521955354,0.520864030931408,TRUE,5,0.0210000000000008,"252, 404"
0.001,43,3,5,100011,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28285.8155712373,NA,4,0.5,1,TRUE,0.68091016582006,0.361843022795254,TRUE,40,0.106000000000002,"252, 404"
0.001,95,3,1,100012,"joint_lambda_calibrated_eta0",0.004,46.523987833194,71.5073692996191,1.537,-0.713908844640549,-0.28407638008409,1.38629436111989,"interior","interior",2271.49557430986,20.8819399598187,1,1,0.5,FALSE,0.588886550787368,0.292524296670833,TRUE,73,0.269999999999996,"311, 321"
0.001,95,3,1,100012,"joint_lambda_profiled_eta0",0.004,46.523987833194,46.523987833194,1,-0.713908844640549,-0.713908844640549,1.38629436111989,"interior","interior",2271.24646155328,19.985074654187,1,1,0.5,FALSE,0.383029741857373,0.0333274184674237,TRUE,48,0.186,"311, 321"
0.001,95,3,1,100012,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28319.6839119945,NA,2,1,1,TRUE,0.908085013840787,0.816253942248717,TRUE,6,0.0250000000000057,"311, 321"
0.001,95,3,1,100012,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28306.0905206174,NA,4,0.5,1,TRUE,0.894840589082166,0.789682292651177,TRUE,10,0.0279999999999987,"311, 321"
0.001,95,3,2,100013,"joint_lambda_calibrated_eta0",0.006,123.85165933251,190.360000394067,1.537,0.265207662166025,0.695040126722484,1.79175946922805,"interior","interior",2266.96982510672,35.1428020463873,2,1,1,TRUE,0.659516157176612,0.349017763508756,TRUE,21,0.170000000000016,"215, 319"
0.001,95,3,2,100013,"joint_lambda_profiled_eta0",0.006,123.85165933251,123.85165933251,1,0.265207662166025,0.265207662166025,1.79175946922805,"interior","interior",2268.80494072549,35.8463694283737,1,1,0.5,FALSE,0.58601223329544,0.311917240105674,TRUE,39,0.14500000000001,"215, 319"
0.001,95,3,2,100013,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28280.1598537597,NA,2,1,1,TRUE,0.652206417839046,0.304412848894072,TRUE,5,0.0279999999999987,"215, 319"
0.001,95,3,2,100013,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28268.8792115625,NA,4,0.5,1,TRUE,0.839596651618016,0.679237550736545,TRUE,13,0.0350000000000037,"215, 319"
0.001,95,3,3,100014,"joint_lambda_calibrated_eta0",0.004,47.1029217479484,72.3971907265967,1.537,-0.701541859636981,-0.271709395080522,1.38629436111989,"interior","interior",2178.15879738383,30.1228880107105,1,1,0.5,FALSE,0.329117580710516,0.0328183739572643,TRUE,43,0.204999999999998,"330, 497"
0.001,95,3,3,100014,"joint_lambda_profiled_eta0",0.004,47.1029217479484,47.1029217479484,1,-0.701541859636981,-0.701541859636981,1.38629436111989,"interior","interior",2179.36184031964,30.4049127856724,1,1,0.5,FALSE,0.303857047290917,0.00973687012335256,TRUE,40,0.155000000000001,"330, 497"
0.001,95,3,3,100014,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28282.5990076318,NA,2,1,1,TRUE,0.776626692750746,0.766805364917955,TRUE,5,0.0250000000000057,"330, 497"
0.001,95,3,3,100014,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28258.9408862733,NA,4,0.5,1,TRUE,0.460526072972762,0.115517251960481,TRUE,12,0.0330000000000013,"330, 497"
0.001,95,3,4,100015,"joint_lambda_calibrated_eta0",0.002,35.6484566153849,54.7916778178466,1.537,-0.980171038373467,-0.550338573817009,0.693147180559945,"interior","interior",2248.42081727768,9.65715516270575,1,1,0.5,FALSE,0.393133478581884,0.364350576780485,TRUE,100,0.260000000000019,"265, 292"
0.001,95,3,4,100015,"joint_lambda_profiled_eta0",0.002,35.6484566153849,35.6484566153849,1,-0.980171038373467,-0.980171038373467,0.693147180559945,"interior","interior",2247.3870223208,7.67082694729788,1,1,0.5,FALSE,0.191987196168152,0.0123922556410175,TRUE,37,0.147000000000006,"265, 292"
0.001,95,3,4,100015,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28285.0231010241,NA,2,1,1,TRUE,0.57730837410934,0.570638186008031,TRUE,4,0.0180000000000007,"265, 292"
0.001,95,3,4,100015,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28269.3823354014,NA,4,0.5,1,TRUE,0.591303151976801,0.458362064772233,TRUE,13,0.0339999999999918,"265, 292"
0.001,95,3,5,100016,"joint_lambda_calibrated_eta0",0.004,74.7077074954206,114.825746420462,1.537,-0.240293625461489,0.189538839094969,1.38629436111989,"interior","interior",2250.97190721616,18.3308781978444,1,1,0.5,FALSE,0.631241304541192,0.426491246732224,TRUE,32,0.379000000000005,"71, 260"
0.001,95,3,5,100016,"joint_lambda_profiled_eta0",0.004,74.7077074954206,74.7077074954206,1,-0.240293625461489,-0.240293625461489,1.38629436111989,"interior","interior",2252.53574036374,18.9659119601974,1,1,0.5,FALSE,0.555136038362052,0.325681466827976,TRUE,91,0.341999999999999,"71, 260"
0.001,95,3,5,100016,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28288.3288004117,NA,2,1,1,TRUE,0.647004926863473,0.304873782794844,TRUE,5,0.0210000000000008,"71, 260"
0.001,95,3,5,100016,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28273.5195678322,NA,5,0.4,1,TRUE,0.775768509568274,0.561900580740031,TRUE,10,0.0280000000000058,"71, 260"
0.001,206,3,1,100017,"joint_lambda_calibrated_eta0",0.006,341.404952364327,524.739411783971,1.537,0.5051931475122,0.935025612068658,1.79175946922805,"interior","interior",2398.56860074048,54.9487499941442,2,1,1,TRUE,0.787214350545622,0.574428719186575,TRUE,64,0.369,"72, 351"
0.001,206,3,1,100017,"joint_lambda_profiled_eta0",0.006,341.404952364327,341.404952364327,1,0.5051931475122,0.5051931475122,1.79175946922805,"interior","interior",2400.00232468907,54.7276782504982,2,1,1,TRUE,0.781352448772422,0.562705047030714,TRUE,78,0.296000000000006,"72, 351"
0.001,206,3,1,100017,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28288.8333758014,NA,2,1,1,TRUE,0.802188162642147,0.604376325311291,TRUE,4,0.0180000000000007,"72, 351"
0.001,206,3,1,100017,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28281.3479871386,NA,2,1,1,TRUE,0.811620728264657,0.623241456556413,TRUE,6,0.0180000000000007,"72, 351"
0.001,206,3,2,100018,"joint_lambda_calibrated_eta0",0.001,96.6656530354324,148.57510871546,1.537,-0.756618020372502,-0.326785555816044,0,"interior","interior",2452.58993312439,0,1,1,0.5,FALSE,0.504023147006156,0.0328924892727853,TRUE,15,0.265000000000015,"45, 145"
0.001,206,3,2,100018,"joint_lambda_profiled_eta0",0.001,96.6656530354324,96.6656530354324,1,-0.756618020372502,-0.756618020372502,0,"interior","interior",2454.16198953682,0,1,1,0.5,FALSE,0.47701632340825,0.0104056892180394,TRUE,62,0.246000000000009,"45, 145"
0.001,206,3,2,100018,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28302.2854189094,NA,2,1,1,TRUE,0.90645949450673,0.814455259129514,TRUE,6,0.0250000000000057,"45, 145"
0.001,206,3,2,100018,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28299.4106650944,NA,2,1,1,TRUE,0.85941342369453,0.719122122687743,TRUE,11,0.0300000000000011,"45, 145"
0.001,206,3,3,100019,"joint_lambda_calibrated_eta0",0.002,216.196452403766,332.293947344588,1.537,0.0483113274176512,0.47814379197411,0.693147180559945,"interior","interior",2479.28388638138,2.37207388102615,1,1,0.5,FALSE,0.263601037892101,0.0199350197997158,TRUE,11,0.0759999999999934,"96, 161"
0.001,206,3,3,100019,"joint_lambda_profiled_eta0",0.002,216.196452403766,216.196452403766,1,0.0483113274176512,0.0483113274176512,0.693147180559945,"interior","interior",2480.7451009041,2.02640778487148,1,1,0.5,FALSE,0.259617907375746,0.0123143714962504,TRUE,16,0.0619999999999976,"96, 161"
0.001,206,3,3,100019,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28281.350396342,NA,2,1,1,TRUE,0.603136684518551,0.600255165104757,TRUE,4,0.0190000000000055,"96, 161"
0.001,206,3,3,100019,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28288.2792268682,NA,1,1,0.5,FALSE,0.269637113234403,0.0301192847661754,TRUE,22,0.0570000000000022,"96, 161"
0.001,206,3,4,100020,"joint_lambda_calibrated_eta0",0.001,86.1218653498911,132.369307042783,1.537,-0.872112836636084,-0.442280372079624,0,"interior","interior",2428.22785348249,0,1,1,0.5,FALSE,0.514104888408743,0.0282098130280203,TRUE,17,0.289000000000001,"62, 367"
0.001,206,3,4,100020,"joint_lambda_profiled_eta0",0.001,86.1218653498911,86.1218653498911,1,-0.872112836636084,-0.872112836636084,0,"interior","interior",2429.85665440412,0,1,1,0.5,FALSE,0.504834338471593,0.00966939930359345,TRUE,67,0.268000000000001,"62, 367"
0.001,206,3,4,100020,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28290.2078874502,NA,2,1,1,TRUE,0.9995031440248,0.9990062880496,TRUE,5,0.0210000000000008,"62, 367"
0.001,206,3,4,100020,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28295.0808497885,NA,3,0.666666666666667,1,TRUE,0.984055460923739,0.968110921849303,TRUE,12,0.0319999999999965,"62, 367"
0.001,206,3,5,100021,"joint_lambda_calibrated_eta0",0.004,338.451952911521,520.200651625008,1.537,0.496505972310955,0.926338436867414,1.38629436111989,"interior","interior",2461.24956756795,15.0933365745245,2,1,1,TRUE,0.648636254297109,0.297340128530267,TRUE,21,0.207999999999998,"111, 336"
0.001,206,3,5,100021,"joint_lambda_profiled_eta0",0.004,338.451952911521,338.451952911521,1,0.496505972310955,0.496505972310955,1.38629436111989,"interior","interior",2462.31189562984,17.5524242808074,2,1,1,TRUE,0.642230852559012,0.284667652954975,TRUE,46,0.182999999999993,"111, 336"
0.001,206,3,5,100021,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28295.707173083,NA,2,1,1,TRUE,0.654481536907359,0.308963297786851,TRUE,4,0.019999999999996,"111, 336"
0.001,206,3,5,100021,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28302.6084042302,NA,2,1,1,TRUE,0.664241507519859,0.328486641099932,TRUE,10,0.0279999999999916,"111, 336"
0.001,447,3,1,100022,"joint_lambda_calibrated_eta0",0.002,634.671522289262,975.490129758596,1.537,0.35054898270622,0.780381447262679,0.693147180559945,"interior","interior",2567.41706096894,7.63627026796257,2,1,1,TRUE,0.99940557488318,0.999286873315938,TRUE,71,0.396000000000001,"111, 195"
0.001,447,3,1,100022,"joint_lambda_profiled_eta0",0.002,634.671522289262,634.671522289262,1,0.35054898270622,0.35054898270622,0.693147180559945,"interior","interior",2567.99483664741,6.93457508812617,2,1,1,TRUE,0.998875433463899,0.998795787639522,TRUE,75,0.311999999999998,"111, 195"
0.001,447,3,1,100022,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28303.7851647651,NA,2,1,1,TRUE,0.998874475629905,0.997783508291236,TRUE,4,0.0180000000000007,"111, 195"
0.001,447,3,1,100022,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28301.658791726,NA,2,1,1,TRUE,0.999869245882613,0.999806186038472,TRUE,4,0.0180000000000007,"111, 195"
0.001,447,3,2,100023,"joint_lambda_calibrated_eta0",0.004,738.70860292977,1135.39512270306,1.537,0.502344935893338,0.932177400449797,1.38629436111989,"interior","interior",2508.9758548307,19.1681960867704,2,1,1,TRUE,0.708905172367074,0.427495192976013,TRUE,50,0.318999999999988,"93, 374"
0.001,447,3,2,100023,"joint_lambda_profiled_eta0",0.004,738.70860292977,738.70860292977,1,0.502344935893338,0.502344935893338,1.38629436111989,"interior","interior",2509.42453784446,18.1431606302585,2,1,1,TRUE,0.699658780017782,0.414348603026757,TRUE,64,0.254999999999995,"93, 374"
0.001,447,3,2,100023,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28303.5973917145,NA,2,1,1,TRUE,0.732734010667768,0.465805990939959,TRUE,3,0.0150000000000006,"93, 374"
0.001,447,3,2,100023,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28304.7428317839,NA,2,1,1,TRUE,0.728642490482715,0.460484709671296,TRUE,5,0.0169999999999959,"93, 374"
0.001,447,3,3,100024,"joint_lambda_calibrated_eta0",0.002,374.749867304413,575.990546046883,1.537,-0.176299811721884,0.253532652834575,0.693147180559945,"interior","interior",2503.99811994136,7.33098858473977,2,1,1,TRUE,0.999801022423654,0.99960204836814,TRUE,63,0.387,"54, 321"
0.001,447,3,3,100024,"joint_lambda_profiled_eta0",0.002,374.749867304413,374.749867304413,1,-0.176299811721884,-0.176299811721884,0.693147180559945,"interior","interior",2505.5094867736,10.1598553117833,2,1,1,TRUE,0.999121379550836,0.998242798716091,TRUE,82,0.313000000000002,"54, 321"
0.001,447,3,3,100024,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28270.4168936634,NA,2,1,1,TRUE,0.999981095943071,0.999962191886969,TRUE,4,0.0169999999999959,"54, 321"
0.001,447,3,3,100024,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28270.3810918127,NA,2,1,1,TRUE,0.999998326239032,0.999996652479509,TRUE,9,0.0259999999999962,"54, 321"
0.001,447,3,4,100025,"joint_lambda_calibrated_eta0",0.004,582.60329173739,895.461259400368,1.537,0.264947899977146,0.694780364533604,1.38629436111989,"interior","interior",2496.28110577768,23.5367238095969,2,1,1,TRUE,0.968917712428638,0.937835428591107,TRUE,14,0.109999999999999,"167, 351"
0.001,447,3,4,100025,"joint_lambda_profiled_eta0",0.004,582.60329173739,582.60329173739,1,0.264947899977146,0.264947899977146,1.38629436111989,"interior","interior",2496.92605861743,22.98269130485,1,1,0.5,FALSE,0.948062366035324,0.896124748170976,TRUE,24,0.0919999999999987,"167, 351"
0.001,447,3,4,100025,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28296.2841823593,NA,2,1,1,TRUE,0.996866666725396,0.993733333453206,TRUE,5,0.0210000000000008,"167, 351"
0.001,447,3,4,100025,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28298.4114210332,NA,2,1,1,TRUE,0.992286189672532,0.984572379424749,TRUE,7,0.0200000000000102,"167, 351"
0.001,447,3,5,100026,"joint_lambda_calibrated_eta0",0.002,324.648509296543,498.984758788787,1.537,-0.319815507394416,0.110016957162042,0.693147180559945,"interior","interior",2524.86788713333,5.68181787985759,2,1,1,TRUE,0.663512380240531,0.620090532389075,TRUE,66,0.368000000000009,"201, 385"
0.001,447,3,5,100026,"joint_lambda_profiled_eta0",0.002,324.648509296543,324.648509296543,1,-0.319815507394416,-0.319815507394416,0.693147180559945,"interior","interior",2525.9414069705,5.22466774552822,2,1,1,TRUE,0.627742011738778,0.584964942912637,TRUE,75,0.290000000000006,"201, 385"
0.001,447,3,5,100026,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28308.2585394814,NA,2,1,1,TRUE,0.649317167135334,0.622168714324772,TRUE,5,0.019999999999996,"201, 385"
0.001,447,3,5,100026,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28304.4429059184,NA,2,1,1,TRUE,0.825276436770515,0.807864886727834,TRUE,6,0.0220000000000056,"201, 385"
0.001,972,3,1,100027,"joint_lambda_calibrated_eta0",0.002,1755.70519193868,2698.51888000975,1.537,0.591270069500465,1.02110253405692,0.693147180559945,"interior","interior",2604.72806809273,1.17702849225543,2,1,1,TRUE,0.681606662821863,0.363213357251172,TRUE,50,0.289999999999992,"88, 133"
0.001,972,3,1,100027,"joint_lambda_profiled_eta0",0.002,1755.70519193868,1755.70519193868,1,0.591270069500465,0.591270069500465,0.693147180559945,"interior","interior",2604.88577979881,0.484598788938911,2,1,1,TRUE,0.684126365205589,0.368252783999192,TRUE,52,0.212999999999994,"88, 133"
0.001,972,3,1,100027,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28294.601691014,NA,2,1,1,TRUE,0.6987644489782,0.397528914626728,TRUE,4,0.0180000000000007,"88, 133"
0.001,972,3,1,100027,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28290.540897042,NA,2,1,1,TRUE,0.675650956775353,0.351301922153324,TRUE,6,0.0190000000000055,"88, 133"
0.001,972,3,2,100028,"joint_lambda_calibrated_eta0",0.002,20000,20000,1.537,3.02413174807569,3.02413174807569,0.693147180559945,"upper","interior",2637.47563272452,3.73422672154356,1,1,0.5,FALSE,0.509489673785868,0.0189793475721739,TRUE,19,0.244,"143, 494"
0.001,972,3,2,100028,"joint_lambda_profiled_eta0",0.002,20000,20000,1,3.02413174807569,3.02413174807569,0.693147180559945,"upper","interior",2637.4756969146,3.21842712563694,1,1,0.5,FALSE,0.50947815448172,0.0189563089638781,TRUE,14,0.206999999999994,"143, 494"
0.001,972,3,2,100028,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28300.473750927,NA,1,1,0.5,FALSE,0.518320089885093,0.0366401797704217,TRUE,19,0.0510000000000161,"143, 494"
0.001,972,3,2,100028,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28300.6846399285,NA,1,1,0.5,FALSE,0.509540637998312,0.0190812759969082,TRUE,14,0.039999999999992,"143, 494"
0.001,972,3,3,100029,"joint_lambda_calibrated_eta0",0.001,489.334293061493,752.106808435514,1.537,-0.686309922658682,-0.256477458102224,0,"interior","interior",2601.73439908571,0,2,1,1,TRUE,0.659590856793613,0.34171349822768,TRUE,71,0.349000000000018,"67, 239"
0.001,972,3,3,100029,"joint_lambda_profiled_eta0",0.001,489.334293061493,489.334293061493,1,-0.686309922658682,-0.686309922658682,0,"interior","interior",2602.59963147674,0,2,1,1,TRUE,0.64807251434502,0.331205202445847,TRUE,70,0.269000000000005,"67, 239"
0.001,972,3,3,100029,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28290.2995661006,NA,2,1,1,TRUE,0.662106700370977,0.324409035681167,TRUE,5,0.0240000000000009,"67, 239"
0.001,972,3,3,100029,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28293.5827376171,NA,2,1,1,TRUE,0.675967054694087,0.358389020876173,TRUE,5,0.0240000000000009,"67, 239"
0.001,972,3,4,100030,"joint_lambda_calibrated_eta0",0.002,1162.779450065,1787.19201474991,1.537,0.179212691265401,0.60904515582186,0.693147180559945,"interior","interior",2590.82200830636,14.9209498612913,2,1,1,TRUE,0.27391233009431,0.143021257935615,TRUE,73,0.37700000000001,"102, 347"
0.001,972,3,4,100030,"joint_lambda_profiled_eta0",0.002,1162.779450065,1162.779450065,1,0.179212691265401,0.179212691265401,0.693147180559945,"interior","interior",2591.15125130298,14.0089991286191,2,1,1,TRUE,0.278852415759951,0.147554088602557,TRUE,72,0.289000000000016,"102, 347"
0.001,972,3,4,100030,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28285.1447331245,NA,2,1,1,TRUE,0.283141779974606,0.164898973206849,TRUE,4,0.0190000000000055,"102, 347"
0.001,972,3,4,100030,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28282.6488521457,NA,2,1,1,TRUE,0.257634224015133,0.127047978099012,TRUE,3,0.0139999999999816,"102, 347"
0.001,972,3,5,100031,"joint_lambda_calibrated_eta0",0.001,603.962124591912,928.289785497769,1.537,-0.475844316121115,-0.0460118515646561,0,"interior","interior",2609.92637725369,0,2,1,1,TRUE,0.723455257595381,0.446910523155345,TRUE,68,0.434000000000026,"162, 275"
0.001,972,3,5,100031,"joint_lambda_profiled_eta0",0.001,603.962124591912,603.962124591912,1,-0.475844316121115,-0.475844316121115,0,"interior","interior",2610.71471307573,0,2,1,1,TRUE,0.717125116637852,0.434250267282615,TRUE,72,0.356000000000023,"162, 275"
0.001,972,3,5,100031,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28280.502051404,NA,2,1,1,TRUE,0.721208937501454,0.442417875020439,TRUE,6,0.0229999999999961,"162, 275"
0.001,972,3,5,100031,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28283.994403585,NA,2,1,1,TRUE,0.733295736924328,0.466591474011694,TRUE,7,0.025999999999982,"162, 275"
0.001,2115,3,1,100032,"joint_lambda_calibrated_eta0",0.002,20000,20000,1.537,2.24667746105575,2.24667746105575,0.693147180559945,"upper","interior",2655.00597943716,1.12958987669253,2,1,1,TRUE,0.820525237714462,0.697000631916961,TRUE,70,1.25,"163, 461"
0.001,2115,3,1,100032,"joint_lambda_profiled_eta0",0.002,20000,20000,1,2.24667746105575,2.24667746105575,0.693147180559945,"upper","interior",2655.00588283115,0.921158806627773,2,1,1,TRUE,0.820526854694507,0.697000128823204,TRUE,69,1.10900000000001,"163, 461"
0.001,2115,3,1,100032,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28300.3657335694,NA,2,1,1,TRUE,0.850725004016637,0.706145857825885,TRUE,4,0.0169999999999959,"163, 461"
0.001,2115,3,1,100032,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28303.7922600326,NA,2,1,1,TRUE,0.823378032949931,0.698563398506458,TRUE,5,0.0209999999999866,"163, 461"
0.001,2115,3,2,100033,"joint_lambda_calibrated_eta0",0.001,1505.02160499031,2313.2182068701,1.537,-0.340247558925154,0.0895849056313045,0,"interior","interior",2660.46495867896,0,2,1,1,TRUE,0.634024650383161,0.268064112558538,TRUE,68,0.375000000000028,"269, 446"
0.001,2115,3,2,100033,"joint_lambda_profiled_eta0",0.001,1505.02160499031,1505.02160499031,1,-0.340247558925154,-0.340247558925154,0,"interior","interior",2660.61822422937,0,2,1,1,TRUE,0.632677103331669,0.265375812969042,TRUE,70,0.271000000000015,"269, 446"
0.001,2115,3,2,100033,"susie_rss_in_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28303.8335034954,NA,2,1,1,TRUE,0.639770147979765,0.279545258067355,TRUE,4,0.0180000000000007,"269, 446"
0.001,2115,3,2,100033,"susie_rss_out_of_sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28303.5741271004,NA,2,1,1,TRUE,0.634937749604621,0.269881587871472,TRUE,4,0.0169999999999959,"269, 446"
0.001,2115,3,3,100034,"joint_lambda_calibrated_eta0",0.001,590.57480354186,907.713473043839,1.537,-1.27571378555631,-0.845881320999852,0,"interior","interior",2625.73241687375,0,2,1,1,TRUE,0.528111017320351,0.0574048364299284,TRUE,69,0.356999999999999,"126, 313"
